"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified"
1468255,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42491,FALSE,1308,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20200310,20200310,20200310,"Eric Struelens","Eric Struelens","E. Struelens","Struelens","202",FALSE,202,NA,1,"5",8,1611,0,0,0,4,10,40,0,0,0,3,2,5,0,0,2,0,1,1,0,3,0,2,1,0,0,NA
1468254,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42357,TRUE,1301,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20200308,20200308,20200308,"Louis Marquel Roe ","Lou Roe","L. Roe","Roe","202",FALSE,202,NA,1,"9",28,2219,0,0,0,11,18,61.11,6,7,85.71,10,4,14,1,1,2,0,2,1,1,2,5,38,1,0,0,NA
1468278,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,NA,FALSE,1308,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,NA
1468277,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,NA,TRUE,1301,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
1468276,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42370,TRUE,1301,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20201674,20201674,20201674,"Anthony Allen Stacey","Anthony Stacey","A. Stacey","Stacey","202",FALSE,202,NA,1,"12",0,1096,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,4,0,-1,1,0,0,NA
1468275,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42369,TRUE,1301,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20201673,20201673,20201673,"Drazan Tomic ","Drazan Tomic","D. Tomic","Tomic","202",FALSE,202,NA,1,"8",3,860,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA
1468274,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42503,FALSE,1308,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20201666,20201666,20201666,"Andrew John Panko III","Andy Panko","A. Panko III","Panko III","202",FALSE,202,NA,1,"33",24,2354,1,3,33.33,7,13,53.85,7,8,87.5,1,2,3,0,0,1,0,0,1,0,2,5,19,1,0,0,NA
1468273,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42502,FALSE,1308,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20201646,20201646,20201646,"Terrell Myers ","Terrell Myers","T. Myers","Myers","202",FALSE,202,NA,1,"11",14,1677,3,6,50,1,5,20,3,5,60,3,0,3,1,2,2,0,0,0,0,4,7,12,0,0,0,NA
1468272,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42501,FALSE,1308,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20201645,20201645,20201645,"John Gregory Thomas","John Thomas","J. Thomas","Thomas","202",FALSE,202,NA,0,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1468271,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,42500,FALSE,1308,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",20201644,20201644,20201644,"Marco Sambugaro ","Marco Sambugaro","M. Sambugaro","Sambugaro","202",FALSE,202,NA,1,"8",0,784,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-3,1,0,0,NA
