"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified"
1962242,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85548,FALSE,4147,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",30001217,30001217,21101023,"Rokas Jokubaitis ","Rokas Jokubaitis","R. Jokubaitis","Jokubaitis","202",FALSE,202,NA,1,"31",9,1495,0,0,0,4,9,44,1,2,50,6,0,6,6,3,2,2,0,0,0,2,2,16,0,1,2,0
1962238,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85541,FALSE,4147,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",20210335,20210335,20210335,"Sergi  Martínez Costa","Sergi Martínez","S. Martínez","Martínez","202",FALSE,202,NA,1,"8",0,508,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,-1,0,0,-7,0
1962234,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85634,TRUE,4159,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",20212441,20212441,20212441,"Miquel  Salvó Llambrich","Miquel Salvó","M. Salvó","Salvó","202",FALSE,202,NA,1,"10",11,873,1,2,50,1,1,100,6,6,100,1,1,2,0,0,0,0,0,0,0,2,5,15,0,0,7,0
1962232,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85745,TRUE,4159,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",30001193,30001193,21101007,"Sarper David Mutaf ","David Mutaf","D. Mutaf","Mutaf","202",FALSE,202,NA,0,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962227,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85549,FALSE,4147,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",20202163,20202163,20202163,"Tomas  Satoransky ","Tomas Satoransky","T. Satoransky","Satoransky","202",FALSE,202,NA,1,"13",6,855,2,2,100,0,1,0,0,0,0,1,1,2,2,0,3,0,0,1,0,4,0,1,1,0,-6,0
1962224,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85543,FALSE,4147,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",30001949,30001949,21101623,"Jan  Vesely ","Jan Vesely","J. Vesely","Vesely","202",FALSE,202,NA,1,"6",7,768,0,0,0,3,3,100,1,2,50,0,0,0,0,1,0,0,0,0,1,2,1,6,0,0,-9,0
1962239,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85636,TRUE,4159,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",30000031,30000031,21100033,"Anthony Darrell Slaughter ","AJ Slaughter","AJ Slaughter","Slaughter","202",FALSE,202,NA,1,"4",8,1626,1,5,20,1,5,20,3,4,75,1,0,1,1,1,1,0,0,0,0,2,2,1,0,1,5,0
1962237,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85784,FALSE,4147,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",30001353,30001353,21101129,"James Ugochukwu Nnaji ","James Nnaji","J. Nnaji","Nnaji","202",FALSE,202,NA,0,"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962235,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,85639,TRUE,4159,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",20212648,20212648,20212648,"Nicolás José Brussino ","Nico Brussino","N. Brussino","Brussino","202",FALSE,202,NA,1,"9",8,1873,1,4,25,2,4,50,1,2,50,5,2,7,3,1,1,0,0,1,0,1,3,13,1,1,0,0
1962245,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",87,2022,107,NA,NA,5557,103358,NA,NA,FALSE,4147,4159,2496,"Gran Canaria","Gran Canaria","GCA",4147,2404,"Barça","Barça","BAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0
