"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified"
1485848,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,NA,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,0,1,0,0,0,0,0,2,8,0,0,0,NA
1485849,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,NA,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,3,0,0,0,NA
1485829,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41859,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200330,20200330,20200330,"Souleymane Drame Kamara","Souley Drame","S. Drame","Drame","202",FALSE,202,NA,1,"9",0,494,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,0,1,0,0,NA
1485830,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41674,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200335,20200335,20200335,"Efthimios Rentzias ","Efthimios Rentzias","E. Rentzias","Rentzias","202",FALSE,202,NA,1,"14",10,1046,0,0,0,5,7,71.43,0,0,0,0,4,4,0,0,1,0,0,0,1,3,0,8,1,0,0,NA
1485831,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41675,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200390,20200390,20200390,"Alain Digbeu ","Alain Digbeu","A. Digbeu","Digbeu","202",FALSE,202,NA,1,"10",3,835,1,7,14.29,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,4,2,-7,0,0,0,NA
1485832,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41860,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200447,20200447,20200447,"Álex Mumbrú Murcia","Álex Mumbrú","Á. Mumbrú","Mumbrú","202",FALSE,202,NA,1,"15",10,1773,0,1,0,4,6,66.67,2,2,100,4,1,5,2,1,1,0,0,0,0,4,1,11,0,0,0,NA
1485833,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41676,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200479,20200479,20200479,"Alfons Alzamora Ametller","Alfons Alzamora","A. Alzamora","Alzamora","202",FALSE,202,NA,1,"6",8,1226,0,0,0,4,7,57.14,0,0,0,3,2,5,0,2,0,0,0,1,0,2,3,12,0,0,0,NA
1485834,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41861,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200504,20200504,20200504,"Stephane Louis Andre Dumas ","Stephane Dumas","S. Dumas","Dumas","202",FALSE,202,NA,1,"4",4,1098,0,0,0,2,4,50,0,0,0,0,0,0,2,4,1,0,0,1,0,2,1,5,1,0,0,NA
1485835,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41677,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200511,20200511,20200511,"Sarunas Jasikevicius","Saras Jasikevicius","S. Jasikevicius","Jasikevicius","202",FALSE,202,NA,1,"13",17,1620,3,5,60,1,3,33.33,6,6,100,4,2,6,3,1,2,0,0,1,0,3,5,22,0,0,0,NA
1485837,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41680,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200547,20200547,20200547,"Ademola Okulaja ","Ademola Okulaja","A. Okulaja","Okulaja","202",FALSE,202,NA,1,"9",15,1880,1,3,33.33,2,8,25,8,12,66.67,3,5,8,4,5,3,0,0,1,0,2,9,23,1,0,0,NA
1485838,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41862,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200550,20200550,20200550,"Antonio Bueno Delgado","Antonio Bueno","A. Bueno","Bueno","202",FALSE,202,NA,1,"11",4,919,0,0,0,2,7,28.57,0,2,0,3,2,5,0,0,0,0,1,1,1,3,2,1,1,0,0,NA
1485839,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41681,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200551,20200551,20200551,"Rodrigo de la Fuente Morgado","Rodrigo de la Fuente","R. De la Fuente","De la Fuente","202",FALSE,202,NA,1,"7",3,1494,1,3,33.33,0,4,0,0,0,0,3,1,4,2,1,2,0,1,1,0,3,0,-1,1,0,0,NA
1485840,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41863,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200596,20200596,20200596,"Ariel Maximiliano Reale","Maximiliano Reale","M. Reale","Reale","202",FALSE,202,NA,1,"12",0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,NA
1485841,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41864,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200597,20200597,20200597,"Maceo Demond Baston","Maceo Baston","M. Baston","Baston","202",FALSE,202,NA,1,"14",24,1584,0,0,0,8,12,66.67,8,10,80,3,5,8,2,3,5,0,3,0,1,5,7,31,0,0,0,NA
1485842,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,41682,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",20200602,20200602,20200602,"Nikolaos Ekonomou ","Nikos Ekonomou","N. Ekonomou","Ekonomou","202",FALSE,202,NA,1,"8",5,648,1,2,50,1,3,33.33,0,0,0,1,1,2,1,0,2,0,1,0,0,5,0,-1,0,0,0,NA
