"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified"
1564849,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,51064,FALSE,1110,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20201186,20201186,20201186,"Conner David Henry","Conner Henry","C. Henry","Henry","202",FALSE,202,NA,1,"10",28,2037,4,8,50,4,6,66.67,8,12,66.67,5,0,5,2,1,3,0,0,0,0,1,8,30,0,0,0,NA
1564835,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,50914,TRUE,1101,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20200705,20200705,20200705,"César Mariano Arranz Martín","César Arranz","C. Arranz","Arranz","202",FALSE,202,NA,1,"12",2,1507,0,0,0,1,1,100,0,0,0,2,1,3,4,3,3,0,0,0,0,1,2,10,1,0,0,NA
1564851,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,NA,FALSE,1110,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,NA
1564852,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,NA,TRUE,1101,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,NA
1564850,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,51065,FALSE,1110,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20201193,20201193,20201193,"César Alonso Gracia","César Alonso","C. Alonso","Alonso","202",FALSE,202,NA,1,"5",0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-2,0,0,0,NA
1564848,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,50922,TRUE,1101,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20201184,20201184,20201184,"Gregory Hilko Wiltjer","Greg Wiltjer","G. Wiltjer","Wiltjer","202",FALSE,202,NA,1,"15",6,1368,0,0,0,3,3,100,0,0,0,5,1,6,1,1,2,0,0,0,0,4,3,11,0,0,0,NA
1564847,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,51063,FALSE,1110,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20201173,20201173,20201173,"Eric Johnson Jones","Eric Johnson","E. Johnson","Johnson","202",FALSE,202,NA,1,"15",11,1916,3,8,37.5,1,6,16.67,0,3,0,5,0,5,2,5,5,0,1,1,0,4,4,5,1,0,0,NA
1564846,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,50921,TRUE,1101,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20201155,20201155,20201155,"Reginald Dwayne Slater","Reggie Slater","R. Slater","Slater","202",FALSE,202,NA,1,"11",9,1756,0,0,0,4,10,40,1,2,50,3,1,4,0,1,5,0,0,0,0,4,7,5,1,0,0,NA
1564845,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,51062,FALSE,1110,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20201057,20201057,20201057,"Francisco Javier Viguer Manzano","Javier Viguer","J. Viguer","Viguer","202",FALSE,202,NA,1,"11",3,255,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,NA
1564844,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",57,1992,107,NA,NA,1321,7671,NA,50919,TRUE,1101,1101,1550,"Argal Huesca","Argal Huesca","HUE",1110,943,"Valencia Basket","Valencia Basket","VBC",20200920,20200920,20200920,"Iván Pardo Lázaro","Iván Pardo","I. Pardo","Pardo","202",FALSE,202,NA,1,"4",8,271,0,1,0,4,5,80,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,6,0,0,0,NA
