"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified"
1518859,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,NA,FALSE,1194,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,NA
1518858,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,NA,TRUE,1195,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,NA
1518857,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40465,FALSE,1194,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20201464,20201464,20201464,"Juan Alberto Espil","Juan Alberto Espil","J. Espil","Espil","202",FALSE,202,NA,1,"10",17,1580,3,7,42.86,3,4,75,2,2,100,1,1,2,0,0,2,0,0,0,0,1,3,14,0,0,0,NA
1518856,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40484,TRUE,1195,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20201412,20201412,20201412,"Juan José Bernabé Pascual","Juanjo Bernabé","J. Bernabé","Bernabé","202",FALSE,202,NA,1,"7",0,333,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,NA
1518855,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40463,FALSE,1194,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20201308,20201308,20201308,"Carlos Alberto Cazorla Medina","Carlos Cazorla","C. Cazorla","Cazorla","202",FALSE,202,NA,1,"8",2,1308,0,1,0,1,1,100,0,0,0,1,1,2,2,1,0,0,0,0,0,1,0,5,1,0,0,NA
1518854,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40482,TRUE,1195,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20201162,20201162,20201162,"Daniel Joseph Godfread","Dan Godfread","D. Godfread","Godfread","202",FALSE,202,NA,1,"6",22,2097,1,1,100,8,11,72.73,3,6,50,6,2,8,0,1,3,0,3,0,0,2,6,29,1,0,0,NA
1518853,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40481,TRUE,1195,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20201159,20201159,20201159,"José Antonio Paraíso González","José Antonio Paraíso","J.A. Paraíso","Paraíso","202",FALSE,202,NA,1,"12",19,2245,1,1,100,5,8,62.5,6,8,75,4,3,7,0,1,2,0,1,1,1,3,4,21,1,0,0,NA
1518852,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40462,FALSE,1194,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20201131,20201131,20201131,"Lucio Angulo Espinosa","Lucio Angulo","L. Angulo","Angulo","202",FALSE,202,NA,1,"4",4,1160,0,1,0,2,5,40,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0,0,1,0,0,NA
1518851,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40461,FALSE,1194,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20200999,20200999,20200999,"Jorge Garbajosa Chaparro","Jorge Garbajosa","J. Garbajosa","Garbajosa","202",FALSE,202,NA,1,"5",8,542,0,0,0,3,4,75,2,3,66.67,4,1,5,0,0,0,0,0,0,0,2,2,11,0,0,0,NA
1518850,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,40460,FALSE,1194,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",20200946,20200946,20200946,"Jordi Millera Mas","Jordi Millera","J. Millera","Millera","202",FALSE,202,NA,1,"7",2,341,0,1,0,1,1,100,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,NA
