"id","id_competition","id_edition","year","id_phase","num_matchweek","descriptor"
2295,3,49,1984,103,1,"Jornada 1"
2296,3,50,1985,103,1,"Jornada 1"
2297,3,51,1986,103,1,"Jornada 1"
2298,3,52,1987,103,1,"Jornada 1"
2225,3,69,2004,103,1,"Jornada 1"
2226,3,69,2004,103,2,"Jornada 2"
2227,3,70,2005,103,1,"Semifinales"
2228,3,70,2005,103,2,"Jornada 2"
2229,3,71,2006,103,1,"Jornada 1"
2230,3,71,2006,103,2,"Jornada 2"
2231,3,72,2007,103,1,"Jornada 1"
2232,3,72,2007,103,2,"Jornada 2"
2233,3,73,2008,103,1,"Jornada 1"
2234,3,73,2008,103,2,"Jornada 2"
2235,3,74,2009,103,1,"Jornada 1"
2236,3,74,2009,103,2,"Jornada 2"
2256,3,75,2010,103,1,"Jornada 1"
2257,3,75,2010,103,2,"Jornada 2"
2311,3,76,2011,103,1,"Jornada 1"
2312,3,76,2011,103,2,"Jornada 2"
2371,3,77,2012,103,1,"Jornada 1"
2372,3,77,2012,103,2,"Jornada 2"
2427,3,78,2013,103,1,"Jornada 1"
2428,3,78,2013,103,2,"Jornada 2"
2479,3,79,2014,103,1,"Jornada 1"
2480,3,79,2014,103,2,"Jornada 2"
2535,3,80,2015,103,1,"Jornada 1"
2536,3,80,2015,103,2,"Jornada 2"
2595,3,81,2016,103,1,"Jornada 1"
2596,3,81,2016,103,2,"Jornada 2"
2672,3,82,2017,103,1,"Jornada 1"
2673,3,82,2017,103,2,"Jornada 2"
2743,3,83,2018,103,1,"Semifinales"
2744,3,83,2018,103,2,"Jornada 2"
2901,3,84,2019,103,1,"Semifinales"
2902,3,84,2019,103,2,"Final"
5009,3,85,2020,103,1,"Semifinales"
5010,3,85,2020,103,2,"Final"
5443,3,86,2021,103,1,"Semifinales"
5444,3,86,2021,103,2,"Final"
5571,3,87,2022,103,1,"Semifinales"
5572,3,87,2022,103,2,"Final"
5683,3,88,2023,103,1,"Semifinales"
5684,3,88,2023,103,2,"Final"
5853,3,89,2024,103,1,"Semifinales"
5854,3,89,2024,103,2,"Final"
5882,3,90,2025,103,1,"Semifinales"
5883,3,90,2025,103,2,"Final"
6049,3,91,2026,103,1,"Semifinales"
