"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","phase_id","phase_description","phase_abrev","id_subphase","id_round","id_matchweek","id_week","week_description","matchweek_number","id_team_local","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_team_visitor","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","score_local","score_visitor","date","time","live","finalized","selected_players","arena_name","arena_town","period","crono","matchweek_descriptor","arena"
105681,3,"Supercopa","Supercopa Endesa",477108000,NA,"https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,103,"Fase Final","FF",292,351,6049,3022,"19 - 20 septiembre",1,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",96,84,1789776000,57600,FALSE,TRUE,FALSE,"Palau Municipal D´Esports de Badalona","Badalona",4,0,"Semifinales",NA
3124,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,715,2191,"Semana 1",1,825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",818,1334,"Breogán La Casera","Breogán La Casera","BRE",105,77,180489600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 1",NA
3125,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,715,2191,"Semana 1",1,816,47,"FC Barcelona","FC Barcelona","BAR",815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",97,62,180489600,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 1",NA
3126,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,715,2191,"Semana 1",1,823,703,"Real Madrid","Real Madrid","MAD",819,1414,"Círculo Católico","Círculo Católico","CIR",101,78,180489600,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 1",NA
3127,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,715,2191,"Semana 1",1,822,572,"Joventut Schweppes","Joventut Schweppes","JOV",826,1792,"R.C. Nautico","R.C. Nautico","TEN",91,63,180489600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 1",NA
3128,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,715,2191,"Semana 1",1,824,829,"Manresa La Casera","Manresa La Casera","TDK",820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",77,73,180489600,43200,FALSE,TRUE,FALSE,"Pavelló Nou Congost","Manresa",NA,NA,"Jornada 1",NA
3123,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,715,2191,"Semana 1",1,821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",93,77,180403200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 1",NA
3129,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,716,2190,"Semana 2",2,819,1414,"Círculo Católico","Círculo Católico","CIR",822,572,"Joventut Schweppes","Joventut Schweppes","JOV",70,79,181094400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 2",NA
3130,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,716,2190,"Semana 2",2,818,1334,"Breogán La Casera","Breogán La Casera","BRE",820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",79,93,181094400,43200,FALSE,TRUE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 2",NA
3131,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,716,2190,"Semana 2",2,816,47,"FC Barcelona","FC Barcelona","BAR",824,829,"Manresa La Casera","Manresa La Casera","TDK",92,68,181094400,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 2",NA
3132,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,716,2190,"Semana 2",2,817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",826,1792,"R.C. Nautico","R.C. Nautico","TEN",84,82,181094400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 2",NA
3133,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,716,2190,"Semana 2",2,825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",85,66,181094400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 2",NA
3134,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,716,2190,"Semana 2",2,823,703,"Real Madrid","Real Madrid","MAD",821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",111,61,181094400,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 2",NA
3135,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,717,2161,"Semana 3",3,821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",70,66,181699200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 3",NA
3136,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,717,2161,"Semana 3",3,822,572,"Joventut Schweppes","Joventut Schweppes","JOV",818,1334,"Breogán La Casera","Breogán La Casera","BRE",108,74,181699200,43200,FALSE,TRUE,FALSE,"Palau Municipal D´Esports de Badalona","Badalona",NA,NA,"Jornada 3",NA
3137,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,717,2161,"Semana 3",3,824,829,"Manresa La Casera","Manresa La Casera","TDK",819,1414,"Círculo Católico","Círculo Católico","CIR",77,65,181699200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 3",NA
3138,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,717,2161,"Semana 3",3,820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",823,703,"Real Madrid","Real Madrid","MAD",80,94,181699200,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 3",NA
3139,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,717,2161,"Semana 3",3,826,1792,"R.C. Nautico","R.C. Nautico","TEN",816,47,"FC Barcelona","FC Barcelona","BAR",75,82,181699200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 3",NA
3140,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,717,2161,"Semana 3",3,815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",97,86,181699200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 3",NA
3141,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,718,2162,"Semana 4",4,817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",819,1414,"Círculo Católico","Círculo Católico","CIR",65,66,182304000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 4",NA
3142,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,718,2162,"Semana 4",4,825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",824,829,"Manresa La Casera","Manresa La Casera","TDK",81,78,182304000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 4",NA
3143,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,718,2162,"Semana 4",4,815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",823,703,"Real Madrid","Real Madrid","MAD",79,107,182304000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 4",NA
3145,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,718,2162,"Semana 4",4,826,1792,"R.C. Nautico","R.C. Nautico","TEN",820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",81,77,182304000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 4",NA
3146,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,718,2162,"Semana 4",4,818,1334,"Breogán La Casera","Breogán La Casera","BRE",816,47,"FC Barcelona","FC Barcelona","BAR",74,85,182304000,43200,FALSE,TRUE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 4",NA
3144,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,718,2162,"Semana 4",4,821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",822,572,"Joventut Schweppes","Joventut Schweppes","JOV",73,72,182217600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 4",NA
3147,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,719,2163,"Semana 5",5,823,703,"Real Madrid","Real Madrid","MAD",826,1792,"R.C. Nautico","R.C. Nautico","TEN",115,69,182908800,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 5",NA
3148,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,719,2163,"Semana 5",5,824,829,"Manresa La Casera","Manresa La Casera","TDK",817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",91,58,182908800,43200,FALSE,TRUE,FALSE,"Pavelló Nou Congost","Manresa",NA,NA,"Jornada 5",NA
3149,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,719,2163,"Semana 5",5,816,47,"FC Barcelona","FC Barcelona","BAR",821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",98,74,182908800,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 5",NA
3150,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,719,2163,"Semana 5",5,819,1414,"Círculo Católico","Círculo Católico","CIR",820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",89,88,182908800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 5",NA
3151,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,719,2163,"Semana 5",5,822,572,"Joventut Schweppes","Joventut Schweppes","JOV",825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",93,61,182908800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 5",NA
3152,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,719,2163,"Semana 5",5,818,1334,"Breogán La Casera","Breogán La Casera","BRE",815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",93,78,182908800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 5",NA
3153,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,720,2164,"Semana 6",6,820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",88,81,183513600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 6",NA
3154,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,720,2164,"Semana 6",6,821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",826,1792,"R.C. Nautico","R.C. Nautico","TEN",107,81,183513600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 6",NA
3155,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,720,2164,"Semana 6",6,817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",816,47,"FC Barcelona","FC Barcelona","BAR",70,69,183513600,43200,FALSE,TRUE,FALSE,"Fernando Buesa Arena","Vitoria-Gasteiz",NA,NA,"Jornada 6",NA
3156,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,720,2164,"Semana 6",6,819,1414,"Círculo Católico","Círculo Católico","CIR",818,1334,"Breogán La Casera","Breogán La Casera","BRE",106,77,183513600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 6",NA
3158,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,720,2164,"Semana 6",6,824,829,"Manresa La Casera","Manresa La Casera","TDK",823,703,"Real Madrid","Real Madrid","MAD",80,78,183513600,43200,FALSE,TRUE,FALSE,"Pavelló Nou Congost","Manresa",NA,NA,"Jornada 6",NA
3157,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,720,2164,"Semana 6",6,815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",822,572,"Joventut Schweppes","Joventut Schweppes","JOV",77,80,183427200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 6",NA
3159,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,721,2165,"Semana 7",7,820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",86,51,184118400,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 7",NA
3160,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,721,2165,"Semana 7",7,826,1792,"R.C. Nautico","R.C. Nautico","TEN",819,1414,"Círculo Católico","Círculo Católico","CIR",83,83,184118400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 7",NA
3161,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,721,2165,"Semana 7",7,818,1334,"Breogán La Casera","Breogán La Casera","BRE",824,829,"Manresa La Casera","Manresa La Casera","TDK",84,76,184118400,43200,FALSE,TRUE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 7",NA
3162,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,721,2165,"Semana 7",7,825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",816,47,"FC Barcelona","FC Barcelona","BAR",68,71,184118400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 7",NA
3163,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,721,2165,"Semana 7",7,822,572,"Joventut Schweppes","Joventut Schweppes","JOV",823,703,"Real Madrid","Real Madrid","MAD",89,82,184118400,43200,FALSE,TRUE,FALSE,"Palau Municipal D´Esports de Badalona","Badalona",NA,NA,"Jornada 7",NA
3164,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,721,2165,"Semana 7",7,815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",96,95,184118400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 7",NA
3165,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,722,2166,"Semana 8",8,817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",822,572,"Joventut Schweppes","Joventut Schweppes","JOV",65,93,184723200,43200,FALSE,TRUE,FALSE,"Fernando Buesa Arena","Vitoria-Gasteiz",NA,NA,"Jornada 8",NA
3166,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,722,2166,"Semana 8",8,823,703,"Real Madrid","Real Madrid","MAD",825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",107,68,184723200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 8",NA
3167,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,722,2166,"Semana 8",8,816,47,"FC Barcelona","FC Barcelona","BAR",820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",89,80,184723200,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 8",NA
3168,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,722,2166,"Semana 8",8,826,1792,"R.C. Nautico","R.C. Nautico","TEN",818,1334,"Breogán La Casera","Breogán La Casera","BRE",124,62,184723200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 8",NA
3170,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,722,2166,"Semana 8",8,821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",824,829,"Manresa La Casera","Manresa La Casera","TDK",85,65,184723200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 8",NA
3169,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,722,2166,"Semana 8",8,819,1414,"Círculo Católico","Círculo Católico","CIR",815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",99,63,184636800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 8",NA
3171,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",0,0,723,2167,"Semana 9",9,818,1334,"Breogán La Casera","Breogán La Casera","BRE",821,1532,"CB Hospitalet La Casera","CB Hospitalet La Casera","HOS",91,71,185328000,43200,FALSE,TRUE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",NA,NA,"Jornada 9",NA
3172,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,723,2167,"Semana 9",9,825,1766,"U.D.R. Pineda","U.D.R. Pineda","PIN",819,1414,"Círculo Católico","Círculo Católico","CIR",91,82,185328000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 9",NA
3173,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,723,2167,"Semana 9",9,816,47,"FC Barcelona","FC Barcelona","BAR",822,572,"Joventut Schweppes","Joventut Schweppes","JOV",78,77,185328000,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 9",NA
3174,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,107,107,"Liga Regular","LR",271,0,723,2167,"Semana 9",9,817,177,"Vasconia Schweppes","Vasconia Schweppes","TAU",823,703,"Real Madrid","Real Madrid","MAD",72,98,185328000,43200,FALSE,TRUE,FALSE,"Fernando Buesa Arena","Vitoria-Gasteiz",NA,NA,"Jornada 9",NA
3175,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,723,2167,"Semana 9",9,824,829,"Manresa La Casera","Manresa La Casera","TDK",826,1792,"R.C. Nautico","R.C. Nautico","TEN",97,78,185328000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 9",NA
3176,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",40,1975,0,NA,NA,NA,0,0,723,2167,"Semana 9",9,815,1263,"Aguilas Schweppes","Aguilas Schweppes","AGU",820,417,"Estudiantes Monteverde","Estudiantes Monteverde","EST",81,88,185241600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 9",NA
