"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
2026230,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103789,NA,NA,TRUE,4238,4238,2511,"Barça","Barça","BAR",4230,2503,"Joventut Badalona","Joventut","JOV",1,95,12000,15,26,57,21,33,63,8,13,61,24,3,27,20,7,10,7,4,1,3,25,20,109,80,-1,0,13,0,95,79,3,2072,5,16,5,36,4,53,10
2026231,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103789,NA,NA,FALSE,4230,4238,2511,"Barça","Barça","BAR",4230,2503,"Joventut Badalona","Joventut","JOV",1,79,12000,4,18,22,23,46,50,21,22,95,19,12,31,11,8,10,4,1,4,2,20,25,83,-80,-1,13,0,0,79,95,4,195,4,2,0,42,6,36,6
2025903,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103779,NA,NA,FALSE,4240,4225,2498,"Surne Bilbao Basket","Surne Bilbao","SBB",4240,2513,"MoraBanc Andorra","MoraBanc And","MBA",1,73,12000,8,31,25,18,32,56,13,17,76,23,13,36,9,10,22,4,3,3,1,18,19,66,-110,-1,13,0,0,73,95,5,24,2,2,9,30,11,47,6
2025902,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103779,NA,NA,TRUE,4225,4225,2498,"Surne Bilbao Basket","Surne Bilbao","SBB",4240,2513,"MoraBanc Andorra","MoraBanc And","MBA",1,95,12000,10,20,50,27,48,56,11,17,64,23,10,33,23,15,13,14,4,2,6,19,17,116,110,-1,0,13,0,95,73,2,2250,2,28,17,48,4,53,12
2025983,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103781,NA,NA,FALSE,4233,4237,2510,"Río Breogán","Río Breogán","BRE",4233,2506,"Baskonia","Baskonia","BKN",1,88,12000,9,17,52,22,36,61,17,23,73,30,6,36,16,6,15,8,3,2,2,21,19,102,45,-1,0,13,0,88,79,3,2388,0,18,11,40,8,24,9
2025982,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103781,NA,NA,TRUE,4237,4237,2510,"Río Breogán","Río Breogán","BRE",4233,2506,"Baskonia","Baskonia","BKN",1,79,12000,8,32,25,21,39,53,13,20,65,19,16,35,18,8,8,13,4,3,0,19,20,85,-45,-1,13,0,0,79,88,4,0,0,0,6,38,11,42,10
2025626,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103778,NA,NA,TRUE,4229,4229,2502,"Dreamland Gran Canaria","Dreamland GC","DGC",4232,2505,"BAXI Manresa","BAXI Manresa","BAX",1,97,12000,8,24,33,23,36,63,27,32,84,27,7,34,19,7,14,6,4,2,1,19,25,117,25,-1,0,13,0,97,92,3,859,1,14,4,40,4,36,8
2025627,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103778,NA,NA,FALSE,4232,4229,2502,"Dreamland Gran Canaria","Dreamland GC","DGC",4232,2505,"BAXI Manresa","BAXI Manresa","BAX",1,92,12000,11,24,45,22,46,47,15,18,83,22,9,31,23,7,10,13,2,4,1,25,18,94,-25,-1,13,0,0,92,97,3,1442,0,12,9,34,10,45,10
2025518,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103777,NA,NA,TRUE,4239,4239,2512,"Real Madrid","Real Madrid","RMB",4234,2507,"Casademont Zaragoza","Casademont Zgz","CAZ",1,101,12000,10,23,43,27,42,64,17,18,94,26,9,35,23,10,13,13,11,3,7,13,19,141,155,-1,0,13,0,101,70,0,2323,0,37,11,50,7,49,18
2025519,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103777,NA,NA,FALSE,4234,4239,2512,"Real Madrid","Real Madrid","RMB",4234,2507,"Casademont Zaragoza","Casademont Zgz","CAZ",1,70,12000,5,19,26,24,54,44,7,9,77,17,17,34,11,9,16,8,3,10,1,20,12,47,-155,-1,13,0,0,70,101,4,0,0,0,8,38,18,32,10
2025134,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103775,NA,NA,TRUE,4226,4226,2499,"Monbus Obradoiro","Monbus Obra","MOB",4241,2514,"Zunder Palencia","Zunder Palencia","ZPA",1,84,12000,10,22,45,21,40,52,12,17,70,26,5,31,18,10,6,12,1,3,2,18,20,101,100,-1,0,13,0,84,64,3,2345,1,27,16,32,6,31,10
2025135,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103775,NA,NA,FALSE,4241,4226,2499,"Monbus Obradoiro","Monbus Obra","MOB",4241,2514,"Zunder Palencia","Zunder Palencia","ZPA",1,64,12000,8,26,30,14,31,45,12,18,66,25,11,36,14,2,17,2,3,1,1,20,18,58,-100,-1,13,0,0,64,84,4,0,0,2,2,20,2,38,10
2025215,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",88,2023,107,NA,NA,5669,103776,NA,NA,FALSE,4231,4224,2497,"Unicaja","Unicaja","UNI",4231,2605,"Lenovo Tenerife","Lenovo Tenerife","LNT",1,75,12000,9,23,39,13,27,48,22,29,75,23,8,31,16,5,18,2,2,1,2,23,25,77,-115,-1,13,0,0,75,98,3,297,6,3,8,26,5,44,7
