"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1431329,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12898,NA,NA,TRUE,1376,1376,345,"Kalise Gran Canaria","Kalise GC","GCA",1389,1136,"Cajasol","Cajasol","CAJ",1,68,12000,4,16,25,21,38,55.26,14,21,66.67,20,4,24,8,12,16,0,3,2,4,16,22,67,0,0,0,1,0,68,61,0,NA,0,0,0,0,0,0,0
1431330,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12898,NA,NA,FALSE,1389,1376,345,"Kalise Gran Canaria","Kalise GC","GCA",1389,1136,"Cajasol","Cajasol","CAJ",1,61,12000,6,21,28.57,18,34,52.94,7,12,58.33,24,9,33,18,6,24,0,2,3,0,22,16,51,0,0,1,0,0,61,68,0,NA,0,0,0,0,0,0,0
1431278,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12896,NA,NA,TRUE,1377,1377,471,"MMT Estudiantes","MMT Estudiantes","MMT",1388,1073,"Unicaja","Unicaja","UNI",1,69,12000,6,21,28.57,12,30,40,27,32,84.38,20,7,27,15,15,13,0,3,1,0,22,27,82,0,0,0,1,0,69,64,0,NA,0,0,0,0,0,0,0
1431279,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12896,NA,NA,FALSE,1388,1377,471,"MMT Estudiantes","MMT Estudiantes","MMT",1388,1073,"Unicaja","Unicaja","UNI",1,64,12000,7,28,25,17,29,58.62,9,12,75,23,12,35,9,8,20,0,1,3,0,27,22,53,0,0,1,0,0,64,69,0,NA,0,0,0,0,0,0,0
1431355,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12899,NA,NA,TRUE,1379,1379,1476,"Akasvayu Girona","Akasvayu Gir.","GIR",1374,231,"TAU Cerámica","TAU Cerámica","TAU",1,78,12000,6,19,31.58,21,41,51.22,18,23,78.26,24,11,35,12,7,8,0,4,3,5,14,22,95,0,0,0,1,0,78,76,0,NA,0,0,0,0,0,0,0
1431356,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12899,NA,NA,FALSE,1374,1379,1476,"Akasvayu Girona","Akasvayu Gir.","GIR",1374,231,"TAU Cerámica","TAU Cerámica","TAU",1,76,12000,9,26,34.62,20,46,43.48,9,11,81.82,23,18,41,9,6,12,0,3,4,4,22,14,66,0,0,1,0,0,76,78,0,NA,0,0,0,0,0,0,0
1431411,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12901,NA,NA,FALSE,1375,1386,911,"Polaris World CB Murcia","Polaris World","MUR",1375,286,"iurbentia Bilbao Basket","iurbentia BB","IBB",1,67,12000,6,18,33.33,14,35,40,21,29,72.41,18,15,33,5,14,21,0,2,3,0,19,28,65,0,0,1,0,0,67,68,0,NA,0,0,0,0,0,0,0
1431410,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12901,NA,NA,TRUE,1386,1386,911,"Polaris World CB Murcia","Polaris World","MUR",1375,286,"iurbentia Bilbao Basket","iurbentia BB","IBB",1,68,12000,7,14,50,18,38,47.37,11,17,64.71,17,8,25,17,17,19,0,3,2,2,28,19,67,0,0,0,1,0,68,67,0,NA,0,0,0,0,0,0,0
1431437,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12902,NA,NA,TRUE,1390,1390,1856,"Grupo Capitol Valladolid","Capitol Vallad.","GCV",1373,116,"Axa FC Barcelona","Axa FCBarcelona","FCB",1,77,12000,4,11,36.36,24,41,58.54,17,24,70.83,18,4,22,8,14,18,0,1,5,0,23,24,69,0,0,1,0,0,77,86,0,NA,0,0,0,0,0,0,0
1431438,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12902,NA,NA,FALSE,1373,1390,1856,"Grupo Capitol Valladolid","Capitol Vallad.","GCV",1373,116,"Axa FC Barcelona","Axa FCBarcelona","FCB",1,86,12000,11,30,36.67,20,31,64.52,13,16,81.25,24,8,32,17,8,23,0,5,1,3,24,23,90,0,0,0,1,0,86,77,0,NA,0,0,0,0,0,0,0
1431492,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12904,NA,NA,TRUE,1384,1384,871,"Ricoh Manresa","Ricoh Manresa","MAN",1385,892,"ViveMenorca","ViveMenorca","MEN",1,87,12000,8,18,44.44,23,36,63.89,17,23,73.91,26,7,33,17,5,20,0,3,2,2,27,26,93,0,0,0,1,0,87,79,0,NA,0,0,0,0,0,0,0
1431493,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12904,NA,NA,FALSE,1385,1384,871,"Ricoh Manresa","Ricoh Manresa","MAN",1385,892,"ViveMenorca","ViveMenorca","MEN",1,79,12000,10,25,40,13,30,43.33,23,30,76.67,14,6,20,15,16,11,0,2,3,2,26,27,80,0,0,1,0,0,79,87,0,NA,0,0,0,0,0,0,0
1431304,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12897,NA,NA,TRUE,1382,1382,1608,"Grupo Begar León","Begar León","LEO",1380,10,"CB Granada","CB Granada","GRA",1,64,12000,6,19,31.58,17,38,44.74,12,16,75,14,13,27,11,4,16,0,0,2,1,17,21,54,0,0,1,0,0,64,74,0,NA,0,0,0,0,0,0,0
1431305,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12897,NA,NA,FALSE,1380,1382,1608,"Grupo Begar León","Begar León","LEO",1380,10,"CB Granada","CB Granada","GRA",1,74,12000,6,15,40,23,37,62.16,10,11,90.91,19,6,25,7,7,13,0,2,0,3,21,17,74,0,0,0,1,0,74,64,0,NA,0,0,0,0,0,0,0
1431466,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12903,NA,NA,FALSE,1387,1383,772,"Real Madrid","Real Madrid","RMB",1387,972,"Pamesa Valencia","Pamesa Valencia","PAM",1,61,12000,6,25,24,19,31,61.29,5,6,83.33,18,13,31,14,5,16,0,0,0,2,22,17,58,0,0,1,0,0,61,68,0,NA,0,0,0,0,0,0,0
1431465,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12903,NA,NA,TRUE,1383,1383,772,"Real Madrid","Real Madrid","RMB",1387,972,"Pamesa Valencia","Pamesa Valencia","PAM",1,68,12000,5,20,25,17,32,53.12,19,23,82.61,17,13,30,7,9,13,0,0,0,0,17,22,72,0,0,0,1,0,68,61,0,NA,0,0,0,0,0,0,0
1431382,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12900,NA,NA,TRUE,1378,1378,1204,"Alta Gestión Fuenlabrada","Alta Gestión F.","AGF",1381,636,"DKV Joventut","DKV Joventut","DKV",1,73,12000,6,16,37.5,22,38,57.89,11,13,84.62,26,11,37,9,4,28,0,10,3,0,20,19,73,0,0,1,0,0,73,97,0,NA,0,0,0,0,0,0,0
1431383,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2037,12900,NA,NA,FALSE,1381,1378,1204,"Alta Gestión Fuenlabrada","Alta Gestión F.","AGF",1381,636,"DKV Joventut","DKV Joventut","DKV",1,97,12000,12,27,44.44,21,43,48.84,19,24,79.17,14,11,25,14,17,6,0,3,10,3,19,20,99,0,0,0,1,0,97,73,0,NA,0,0,0,0,0,0,0
1431598,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",72,2007,107,NA,NA,2038,12908,NA,NA,TRUE,1374,1374,231,"TAU Cerámica","TAU Cerámica","TAU",1383,772,"Real Madrid","Real Madrid","RMB",1,93,12000,12,23,52.17,21,32,65.62,15,20,75,20,6,26,16,13,13,0,3,1,6,22,18,106,0,0,0,1,0,93,70,0,NA,0,0,0,0,0,0,0
