"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1375185,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15506,NA,NA,FALSE,2952,2945,798,"Real Madrid","Real Madrid","RMB",2952,1864,"CB Valladolid","CB Valladolid","VAL",1,53,12000,7,24,29.17,15,38,39.47,2,6,33.33,16,11,27,9,8,19,0,1,6,1,21,10,18,0,0,1,0,0,53,87,0,NA,0,0,0,0,0,0,0
1375184,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15506,NA,NA,TRUE,2945,2945,798,"Real Madrid","Real Madrid","RMB",2952,1864,"CB Valladolid","CB Valladolid","VAL",1,87,12000,8,27,29.63,25,41,60.98,13,17,76.47,29,19,48,21,11,16,0,6,1,5,10,21,128,0,0,0,1,0,87,53,0,NA,0,0,0,0,0,0,0
1375104,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15503,NA,NA,TRUE,2936,2936,140,"FC Barcelona","FC Barcelona","FCB",2949,990,"Valencia Basket Club","Valencia Basket","VBC",1,76,12000,12,34,35.29,17,29,58.62,6,13,46.15,23,16,39,17,9,17,0,7,1,6,22,19,86,0,0,0,1,0,76,75,0,NA,0,0,0,0,0,0,0
1375105,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15503,NA,NA,FALSE,2949,2936,140,"FC Barcelona","FC Barcelona","FCB",2949,990,"Valencia Basket Club","Valencia Basket","VBC",1,75,12000,7,18,38.89,18,39,46.15,18,25,72,19,11,30,13,9,11,0,1,7,0,19,22,74,0,0,1,0,0,75,76,0,NA,0,0,0,0,0,0,0
1375130,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15504,NA,NA,TRUE,2943,2943,521,"Gipuzkoa Basket","Gipuzkoa Basket","GBC",2951,1146,"Cajasol","Cajasol","CAJ",1,76,12000,8,26,30.77,18,37,48.65,16,20,80,23,11,34,15,8,5,0,3,1,1,20,15,84,0,0,0,1,0,76,71,0,NA,0,0,0,0,0,0,0
1375131,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15504,NA,NA,FALSE,2951,2943,521,"Gipuzkoa Basket","Gipuzkoa Basket","GBC",2951,1146,"Cajasol","Cajasol","CAJ",1,71,12000,4,19,21.05,23,48,47.92,13,17,76.47,27,17,44,6,0,12,0,1,3,2,15,20,68,0,0,1,0,0,71,76,0,NA,0,0,0,0,0,0,0
1375077,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15502,NA,NA,TRUE,2946,2946,882,"La Bruixa d´Or Manresa","La Bruixa d´Or","MAN",2944,650,"FIATC Joventut","FIATC Joventut","CJB",1,90,12000,11,28,39.29,20,31,64.52,17,19,89.47,27,8,35,17,4,11,0,8,1,3,24,26,114,0,0,0,1,0,90,78,0,NA,0,0,0,0,0,0,0
1375078,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15502,NA,NA,FALSE,2944,2946,882,"La Bruixa d´Or Manresa","La Bruixa d´Or","MAN",2944,650,"FIATC Joventut","FIATC Joventut","CJB",1,78,12000,9,24,37.5,19,49,38.78,13,22,59.09,20,21,41,9,5,8,0,1,8,2,26,24,62,0,0,1,0,0,78,90,0,NA,0,0,0,0,0,0,0
1375241,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15508,NA,NA,FALSE,2942,2947,918,"UCAM Murcia CB","UCAM Murcia CB","UCM",2942,1216,"Baloncesto Fuenlabrada","B. Fuenlabrada","FUE",1,73,12000,7,20,35,15,35,42.86,22,26,84.62,21,6,27,14,7,16,0,3,4,2,21,24,70,0,0,1,0,0,73,93,0,NA,0,0,0,0,0,0,0
1375240,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",78,2013,107,NA,NA,2429,15508,NA,NA,TRUE,2947,2947,918,"UCAM Murcia CB","UCAM Murcia CB","UCM",2942,1216,"Baloncesto Fuenlabrada","B. Fuenlabrada","FUE",1,93,12000,14,25,56,21,46,45.65,9,11,81.82,24,17,41,19,8,15,0,4,3,4,24,21,106,0,0,0,1,0,93,73,0,NA,0,0,0,0,0,0,0
