"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1468282,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,NA,FALSE,1308,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",1,74,12000,5,15,33,22,50,44,15,19,78,15,14,29,5,3,7,0,2,4,0,17,23,66,0,0,10,0,0,74,83,0,0,0,0,0,0,0,0,0
1468281,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11559,NA,NA,TRUE,1301,1301,1282,"Etosa Alicante","Etosa Alicante","ALI",1308,1469,"Casademont Girona","Casademont Gir.","GIR",1,83,12000,7,19,36,25,46,54,12,14,85,22,14,36,15,6,9,0,4,2,1,23,17,92,0,0,0,10,0,83,74,0,0,0,0,0,0,0,0,0
1468462,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11566,NA,NA,TRUE,1305,1305,338,"Auna Gran Canaria","Auna G. Canaria","GCA",1303,218,"TAU Cerámica","TAU Cerámica","TAU",1,79,12000,6,13,46.15,23,50,46,15,22,68.18,22,14,36,7,6,16,0,1,3,0,24,24,69,0,0,1,0,0,79,82,0,NA,0,0,0,0,0,0,0
1468463,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11566,NA,NA,FALSE,1303,1305,338,"Auna Gran Canaria","Auna G. Canaria","GCA",1303,218,"TAU Cerámica","TAU Cerámica","TAU",1,82,12000,5,13,38.46,24,46,52.17,19,26,73.08,23,8,31,12,11,13,0,3,1,2,24,24,88,0,0,0,1,0,82,79,0,NA,0,0,0,0,0,0,0
1468360,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11562,NA,NA,FALSE,1318,1315,1057,"Unicaja","Unicaja","UNI",1318,1852,"Fórum Valladolid","Fórum Vall.","FOR",1,92,13500,9,21,42,20,43,46,25,31,80,15,9,24,18,14,15,0,2,1,0,28,26,91,0,0,10,0,0,1012,95,0,0,0,0,0,0,0,0,0
1468359,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11562,NA,NA,TRUE,1315,1315,1057,"Unicaja","Unicaja","UNI",1318,1852,"Fórum Valladolid","Fórum Vall.","FOR",1,95,13500,10,16,62,21,44,47,23,30,76,25,13,38,12,13,19,0,1,2,1,26,28,104,0,0,0,11,0,95,92,0,0,0,0,0,0,0,0,0
1468438,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11565,NA,NA,FALSE,1314,1312,868,"Ricoh Manresa","Ricoh Manresa","MAN",1314,962,"Pamesa Valencia","Pamesa Valencia","PAM",1,72,12000,6,18,33.33,19,36,52.78,16,26,61.54,20,11,31,13,9,15,0,6,4,1,26,25,72,0,0,1,0,0,72,78,0,NA,0,0,0,0,0,0,0
1468437,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11565,NA,NA,TRUE,1312,1312,868,"Ricoh Manresa","Ricoh Manresa","MAN",1314,962,"Pamesa Valencia","Pamesa Valencia","PAM",1,78,12000,6,18,33.33,19,36,52.78,22,27,81.48,19,10,29,10,11,14,0,4,6,1,25,26,79,0,0,0,1,0,78,72,0,NA,0,0,0,0,0,0,0
1468335,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11561,NA,NA,FALSE,1310,1317,1799,"Unelco Tenerife","Unelco Tenerife","TEN",1310,1611,"Caprabo Lleida","Caprabo Lleida","LLE",1,73,12000,1,10,10,27,50,54,16,25,64,25,10,35,8,13,12,0,1,3,1,22,23,75,0,0,1,0,0,73,78,0,NA,0,0,0,0,0,0,0
1468334,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11561,NA,NA,TRUE,1317,1317,1799,"Unelco Tenerife","Unelco Tenerife","TEN",1310,1611,"Caprabo Lleida","Caprabo Lleida","LLE",1,78,12000,6,21,28.57,22,43,51.16,16,21,76.19,25,12,37,9,7,13,0,3,1,3,23,22,78,0,0,0,1,0,78,73,0,NA,0,0,0,0,0,0,0
1468309,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11560,NA,NA,TRUE,1311,1311,762,"Real Madrid","Real Madrid","RMB",1309,629,"DKV Joventut","DKV Joventut","DKV",1,92,12000,8,19,42,21,37,56,26,28,92,24,8,32,10,8,16,0,2,1,1,25,21,94,0,0,0,10,0,92,91,0,0,0,0,0,0,0,0,0
1468310,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11560,NA,NA,FALSE,1309,1311,762,"Real Madrid","Real Madrid","RMB",1309,629,"DKV Joventut","DKV Joventut","DKV",1,91,12000,5,15,33.33,29,49,59.18,18,28,64.29,19,9,28,13,8,12,0,1,2,5,21,25,91,0,0,1,0,0,91,92,0,NA,0,0,0,0,0,0,0
1468252,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11558,NA,NA,TRUE,1304,1304,1357,"Leche Río Breogán","Leche Río Bre.","BRE",1302,104,"FC Barcelona","FC Barcelona","FCB",1,60,12000,4,18,22,16,43,37,16,23,69,20,13,33,5,13,15,0,2,5,0,20,23,48,0,0,10,0,0,60,69,0,0,0,0,0,0,0,0,0
1468253,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",68,2003,107,NA,NA,1845,11558,NA,NA,FALSE,1302,1304,1357,"Leche Río Breogán","Leche Río Bre.","BRE",1302,104,"FC Barcelona","FC Barcelona","FCB",1,69,12000,7,13,53,19,40,47,10,11,90,26,6,32,11,9,21,0,5,2,1,23,20,72,0,0,0,10,0,69,60,0,0,0,0,0,0,0,0,0
