"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1394047,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14801,NA,NA,TRUE,2822,2822,1162,"CAI Zaragoza","CAI Zaragoza","CAI",2831,1861,"Blancos de Rueda Valladolid","Blancos Rueda","BRV",1,75,12000,10,24,41.67,17,31,54.84,11,18,61.11,25,9,34,14,3,13,0,0,1,2,17,17,77,0,0,0,1,0,75,74,0,NA,0,0,0,0,0,0,0
1394048,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14801,NA,NA,FALSE,2831,2822,1162,"CAI Zaragoza","CAI Zaragoza","CAI",2831,1861,"Blancos de Rueda Valladolid","Blancos Rueda","BRV",1,74,12000,7,16,43.75,21,46,45.65,11,14,78.57,21,9,30,8,6,10,0,1,0,1,17,17,72,0,0,1,0,0,74,75,0,NA,0,0,0,0,0,0,0
1394020,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14800,NA,NA,FALSE,2828,2819,482,"Asefa Estudiantes","Asefa Estu","ASE",2828,986,"Valencia Basket Club","Valencia Basket","VBC",1,69,12000,10,23,43.48,14,32,43.75,11,12,91.67,27,10,37,14,5,24,0,2,2,3,24,19,64,0,0,1,0,0,69,71,0,NA,0,0,0,0,0,0,0
1394019,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14800,NA,NA,TRUE,2819,2819,482,"Asefa Estudiantes","Asefa Estu","ASE",2828,986,"Valencia Basket Club","Valencia Basket","VBC",1,71,12000,7,21,33.33,18,39,46.15,14,25,56,22,11,33,15,16,13,0,2,2,4,19,24,81,0,0,0,1,0,71,69,0,NA,0,0,0,0,0,0,0
1394074,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14802,NA,NA,TRUE,2821,2821,518,"Lagun Aro GBC","Lagun Aro GBC","GBC",2827,1689,"Blusens Monbus","Blusens Monbus","BSM",1,68,12000,6,18,33.33,18,37,48.65,14,18,77.78,20,7,27,5,9,16,0,0,2,0,24,23,55,0,0,1,0,0,68,71,0,NA,0,0,0,0,0,0,0
1394075,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14802,NA,NA,FALSE,2827,2821,518,"Lagun Aro GBC","Lagun Aro GBC","GBC",2827,1689,"Blusens Monbus","Blusens Monbus","BSM",1,71,12000,7,17,41.18,17,37,45.95,16,26,61.54,24,11,35,8,11,17,0,2,0,1,23,24,71,0,0,0,1,0,71,68,0,NA,0,0,0,0,0,0,0
1394102,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14803,NA,NA,TRUE,2829,2829,1082,"Unicaja","Unicaja","UNI",2818,353,"Gran Canaria 2014","G. Canaria 2014","GCA",1,85,12000,11,27,40.74,20,38,52.63,12,19,63.16,28,15,43,22,8,19,0,2,4,4,22,22,96,0,0,0,1,0,85,68,0,NA,0,0,0,0,0,0,0
1394103,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14803,NA,NA,FALSE,2818,2829,1082,"Unicaja","Unicaja","UNI",2818,353,"Gran Canaria 2014","G. Canaria 2014","GCA",1,68,12000,5,21,23,17,34,50,19,27,70,20,9,29,10,13,16,0,4,2,1,22,22,65,-85,0,12,0,0,68,85,0,0,0,0,0,0,0,0,0
1394155,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14805,NA,NA,FALSE,2817,2814,1293,"Lucentum Alicante","Lucentum","ALI",2817,299,"Gescrap Bizkaia","Gescrap Bizkaia","GES",1,77,12000,8,19,42.11,24,33,72.73,5,11,45.45,19,9,28,18,2,21,0,1,1,1,32,17,63,0,0,1,0,0,77,81,0,NA,0,0,0,0,0,0,0
1394154,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",76,2011,107,NA,NA,2313,14805,NA,NA,TRUE,2814,2814,1293,"Lucentum Alicante","Lucentum","ALI",2817,299,"Gescrap Bizkaia","Gescrap Bizkaia","GES",1,81,12000,4,19,21.05,18,27,66.67,33,42,78.57,12,6,18,10,11,10,0,1,1,0,17,32,92,0,0,0,1,0,81,77,0,NA,0,0,0,0,0,0,0
