"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1485851,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,NA,TRUE,1265,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",1,76,12000,9,27,33.33,15,39,38.46,19,24,79.17,21,19,40,11,12,19,0,2,5,1,27,26,69,0,0,0,1,0,76,72,0,NA,0,0,0,0,0,0,0
1485852,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10898,NA,NA,FALSE,1275,1265,100,"FC Barcelona","FC Barcelona","FCB",1275,624,"DKV Joventut","DKV Joventut","DKV",1,72,12000,1,11,9,26,47,55,17,28,60,23,13,36,10,11,20,0,5,2,4,26,27,71,0,0,11,0,0,72,76,0,0,0,0,0,0,0,0,0
1485875,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10899,NA,NA,FALSE,1276,1271,1199,"Jabones Pardo Fuenlabrada","Jabones Pardo","FUE",1276,1609,"Caprabo Lleida","Caprabo Lleida","LLE",1,70,13500,7,22,31.82,15,39,38.46,19,23,82.61,32,11,43,11,7,17,0,1,3,2,19,23,73,0,0,1,0,0,70,74,0,NA,0,0,0,0,0,0,0
1485874,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10899,NA,NA,TRUE,1271,1271,1199,"Jabones Pardo Fuenlabrada","Jabones Pardo","FUE",1276,1609,"Caprabo Lleida","Caprabo Lleida","LLE",1,74,13500,9,31,29.03,18,41,43.9,11,19,57.89,28,15,43,11,6,11,0,3,1,1,23,19,68,0,0,0,1,0,74,70,0,NA,0,0,0,0,0,0,0
1485900,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10900,NA,NA,TRUE,1268,1268,1374,"Cáceres CB","Cáceres CB","CAC",1277,758,"Real Madrid","Real Madrid","RMB",1,87,12000,2,12,16.67,27,53,50.94,27,36,75,21,10,31,10,13,14,0,2,4,6,22,25,83,0,0,1,0,0,87,99,0,NA,0,0,0,0,0,0,0
1485901,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10900,NA,NA,FALSE,1277,1268,1374,"Cáceres CB","Cáceres CB","CAC",1277,758,"Real Madrid","Real Madrid","RMB",1,99,12000,8,17,47,28,45,62,19,22,86,31,6,37,18,9,19,0,4,2,3,25,22,114,0,0,0,11,0,99,87,0,0,0,0,0,0,0,0,0
1485780,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10895,NA,NA,TRUE,1270,1270,461,"Adecco Estudiantes","Adecco Estu","EST",1273,1467,"Casademont Girona","Casademont Gir.","GIR",1,67,12000,5,22,22,24,53,45,4,10,40,25,16,41,12,11,16,0,1,2,4,20,18,60,0,0,10,0,0,67,69,0,0,0,0,0,0,0,0,0
1485781,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10895,NA,NA,FALSE,1273,1270,461,"Adecco Estudiantes","Adecco Estu","EST",1273,1467,"Casademont Girona","Casademont Gir.","GIR",1,69,12000,7,18,38,21,35,60,6,15,40,30,5,35,6,11,21,0,2,1,0,18,20,69,0,0,0,10,0,69,67,0,0,0,0,0,0,0,0,0
1485806,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10896,NA,NA,FALSE,1280,1282,1850,"Fórum Valladolid","Fórum Vall.","FOR",1280,1127,"Caja San Fernando","C. San Fernando","CSF",1,67,12000,9,27,33.33,15,37,40.54,10,13,76.92,17,15,32,9,7,12,0,1,6,1,22,15,48,0,0,1,0,0,67,81,0,NA,0,0,0,0,0,0,0
1485805,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",66,2001,107,NA,NA,1750,10896,NA,NA,TRUE,1282,1282,1850,"Fórum Valladolid","Fórum Vall.","FOR",1280,1127,"Caja San Fernando","C. San Fernando","CSF",1,81,12000,7,14,50,25,39,64,10,20,50,25,8,33,14,7,12,0,6,1,1,15,22,104,0,0,0,12,0,81,67,0,0,0,0,0,0,0,0,0
