"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1355937,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16215,NA,NA,TRUE,3016,3016,150,"FC Barcelona Lassa","Barcelona Lassa","BAR",3027,1171,"CAI Zaragoza","CAI Zaragoza","ZGZ",1,84,12000,7,27,25.93,25,39,64.1,13,17,76.47,24,11,35,17,5,4,0,2,0,6,18,20,103,0,0,0,1,0,84,76,0,NA,0,0,0,0,0,0,0
1355938,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16215,NA,NA,FALSE,3027,3016,150,"FC Barcelona Lassa","Barcelona Lassa","BAR",3027,1171,"CAI Zaragoza","CAI Zaragoza","ZGZ",1,76,12000,10,23,43.48,18,31,58.06,10,14,71.43,21,4,25,16,3,9,0,0,2,0,20,18,77,0,0,1,0,0,76,84,0,NA,0,0,0,0,0,0,0
1355909,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16214,NA,NA,TRUE,3028,3028,1304,"MoraBanc Andorra","MoraBanc And.","MBA",3031,307,"Dominion Bilbao Basket","Dominion Bilbao","RBB",1,69,12000,8,17,47.06,16,38,42.11,13,17,76.47,18,7,25,9,13,16,0,1,3,0,16,21,68,0,0,1,0,0,69,79,0,NA,0,0,0,0,0,0,0
1355910,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16214,NA,NA,FALSE,3031,3028,1304,"MoraBanc Andorra","MoraBanc And.","MBA",3031,307,"Dominion Bilbao Basket","Dominion Bilbao","RBB",1,79,12000,10,24,41.67,22,31,70.97,5,6,83.33,25,3,28,15,6,19,0,3,1,1,21,16,82,0,0,0,1,0,79,69,0,NA,0,0,0,0,0,0,0
1356045,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16219,NA,NA,TRUE,3021,3021,805,"Real Madrid","Real Madrid","RMB",3024,995,"Valencia Basket Club","Valencia Basket","VBC",1,82,12000,4,18,22.22,28,44,63.64,14,22,63.64,26,6,32,14,6,8,0,1,1,5,21,22,89,0,0,1,0,0,82,88,0,NA,0,0,0,0,0,0,0
1356046,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16219,NA,NA,FALSE,3024,3021,805,"Real Madrid","Real Madrid","RMB",3024,995,"Valencia Basket Club","Valencia Basket","VBC",1,88,12000,10,25,40,19,35,54.29,20,21,95.24,26,5,31,21,3,9,0,1,1,1,22,21,101,0,0,0,1,0,88,82,0,NA,0,0,0,0,0,0,0
1356073,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16220,NA,NA,TRUE,3023,3023,920,"UCAM Murcia CB","UCAM Murcia CB","UCM",3025,1089,"Unicaja","Unicaja","UNI",1,58,12000,6,22,27.27,12,30,40,16,21,76.19,26,10,36,8,9,13,0,1,3,2,22,22,57,0,0,1,0,0,58,60,0,NA,0,0,0,0,0,0,0
1356074,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16220,NA,NA,FALSE,3025,3023,920,"UCAM Murcia CB","UCAM Murcia CB","UCM",3025,1089,"Unicaja","Unicaja","UNI",1,60,12000,6,20,30,14,31,45.16,14,18,77.78,19,4,23,8,4,11,0,3,1,2,22,22,51,0,0,0,1,0,60,58,0,NA,0,0,0,0,0,0,0
1356101,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16221,NA,NA,TRUE,3030,3030,1695,"Rio Natura Monbus Obradoiro","Rio Monbus Obra","MOB",3026,1150,"Baloncesto Sevilla","Bal. Sevilla","SEV",1,88,12000,11,21,52.38,19,33,57.58,17,21,80.95,24,9,33,20,13,13,0,2,0,3,20,21,116,0,0,0,1,0,88,53,0,NA,0,0,0,0,0,0,0
1356102,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16221,NA,NA,FALSE,3026,3030,1695,"Rio Natura Monbus Obradoiro","Rio Monbus Obra","MOB",3026,1150,"Baloncesto Sevilla","Bal. Sevilla","SEV",1,53,12000,4,19,21.05,14,37,37.84,13,16,81.25,12,16,28,7,7,19,0,0,2,1,21,20,32,0,0,1,0,0,53,88,0,NA,0,0,0,0,0,0,0
1356127,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16222,NA,NA,TRUE,3019,3019,490,"Movistar Estudiantes","Movistar Estu","MOV",3017,257,"Laboral Kutxa Baskonia","Laboral Kutxa","BAS",1,58,12000,4,28,14.29,20,38,52.63,6,7,85.71,17,14,31,12,6,15,0,2,5,0,22,15,39,0,0,1,0,0,58,85,0,NA,0,0,0,0,0,0,0
1356128,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16222,NA,NA,FALSE,3017,3019,490,"Movistar Estudiantes","Movistar Estu","MOV",3017,257,"Laboral Kutxa Baskonia","Laboral Kutxa","BAS",1,85,12000,8,25,32,22,30,73.33,17,21,80.95,28,9,37,17,10,13,0,5,2,2,15,22,117,0,0,0,1,0,85,58,0,NA,0,0,0,0,0,0,0
1356017,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16218,NA,NA,TRUE,3020,3020,654,"FIATC Joventut","FIATC Joventut","JOV",3029,1396,"Iberostar Tenerife","Iberostar Tfe","IBT",1,83,12000,13,28,46.43,17,39,43.59,10,13,76.92,26,13,39,13,11,15,0,3,3,2,22,17,86,0,0,0,1,0,83,75,0,NA,0,0,0,0,0,0,0
1356018,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16218,NA,NA,FALSE,3029,3020,654,"FIATC Joventut","FIATC Joventut","JOV",3029,1396,"Iberostar Tenerife","Iberostar Tfe","IBT",1,75,12000,5,17,29.41,22,49,44.9,16,21,76.19,25,13,38,22,9,13,0,3,3,0,17,22,92,0,0,1,0,0,75,83,0,NA,0,0,0,0,0,0,0
1355990,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",80,2015,107,NA,NA,2537,16217,NA,NA,TRUE,3034,3034,1222,"Montakit Fuenlabrada","Montakit Fuenla","MKF",3022,885,"ICL Manresa","ICL Manresa","MAN",1,78,12000,10,24,41.67,19,35,54.29,10,13,76.92,20,11,31,18,11,15,0,2,1,0,24,18,85,0,0,0,1,0,78,60,0,NA,0,0,0,0,0,0,0
