"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1459043,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11895,NA,NA,FALSE,1321,1322,283,"Lagun Aro Bilbao Basket","Lagun Aro BB","LBB",1321,221,"TAU Cerámica","TAU Cerámica","TAU",1,104,12000,11,23,47.83,27,42,64.29,17,20,85,24,8,32,16,9,8,0,4,2,1,24,21,122,0,0,0,1,0,104,57,0,NA,0,0,0,0,0,0,0
1459042,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11895,NA,NA,TRUE,1322,1322,283,"Lagun Aro Bilbao Basket","Lagun Aro BB","LBB",1321,221,"TAU Cerámica","TAU Cerámica","TAU",1,57,12000,2,14,14.29,19,49,38.78,13,18,72.22,21,12,33,5,6,17,0,2,4,0,21,24,38,0,0,1,0,0,57,104,0,NA,0,0,0,0,0,0,0
1459067,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11896,NA,NA,TRUE,1326,1326,1470,"Casademont Girona","Casademont Gir.","GIR",1336,1853,"Fórum Valladolid","Fórum Vall.","FOR",1,77,12000,9,26,34.62,17,39,43.59,16,24,66.67,17,13,30,9,15,13,0,1,3,0,27,21,63,0,0,1,0,0,77,83,0,NA,0,0,0,0,0,0,0
1459068,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11896,NA,NA,FALSE,1336,1326,1470,"Casademont Girona","Casademont Gir.","GIR",1336,1853,"Fórum Valladolid","Fórum Vall.","FOR",1,83,12000,6,17,35.29,21,37,56.76,23,31,74.19,29,12,41,14,11,22,0,3,1,1,21,27,100,0,0,0,1,0,83,77,0,NA,0,0,0,0,0,0,0
1459149,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11899,NA,NA,FALSE,1335,1331,869,"Ricoh Manresa","Ricoh Manresa","MAN",1335,1800,"Unelco Tenerife","Unelco Tenerife","TEN",1,71,12000,7,17,41,18,42,42,14,17,82,17,10,27,8,8,11,0,2,7,1,22,17,56,0,0,11,0,0,71,86,0,0,0,0,0,0,0,0,0
1459148,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11899,NA,NA,TRUE,1331,1331,869,"Ricoh Manresa","Ricoh Manresa","MAN",1335,1800,"Unelco Tenerife","Unelco Tenerife","TEN",1,86,12000,9,17,52.94,22,40,55,15,19,78.95,23,9,32,16,7,12,0,7,2,0,17,22,109,0,0,0,1,0,86,71,0,NA,0,0,0,0,0,0,0
1459122,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11898,NA,NA,TRUE,1330,1330,766,"Real Madrid","Real Madrid","RMB",1325,467,"Adecco Estudiantes","Adecco Estu","EST",1,77,12000,11,26,42,15,33,45,14,16,87,22,10,32,13,6,10,0,5,4,2,26,22,80,0,0,0,11,0,924,68,0,0,0,0,0,0,0,0,0
1459123,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11898,NA,NA,FALSE,1325,1330,766,"Real Madrid","Real Madrid","RMB",1325,467,"Adecco Estudiantes","Adecco Estu","EST",1,68,12000,3,21,14,23,45,51,13,24,54,22,18,40,14,10,11,0,4,5,1,22,26,73,0,0,10,0,0,68,77,0,0,0,0,0,0,0,0,0
1458991,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11893,NA,NA,FALSE,1327,1319,1284,"Etosa Alicante","Etosa Alicante","ALI",1327,6,"CB Granada","CB Granada","GRA",1,67,12000,9,19,47.37,15,38,39.47,10,15,66.67,25,7,32,11,8,18,0,2,4,0,21,18,57,0,0,1,0,0,67,76,0,NA,0,0,0,0,0,0,0
1458990,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11893,NA,NA,TRUE,1319,1319,1284,"Etosa Alicante","Etosa Alicante","ALI",1327,6,"CB Granada","CB Granada","GRA",1,76,12000,4,18,22.22,20,36,55.56,24,29,82.76,27,7,34,15,9,14,0,4,2,1,18,21,90,0,0,0,1,0,76,67,0,NA,0,0,0,0,0,0,0
1459017,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11894,NA,NA,TRUE,1320,1320,106,"Winterthur FC Barcelona","Winterthur FCB","FCB",1323,1358,"Leche Río Breogán","Leche Río Bre.","BRE",1,96,12000,8,11,72.73,27,49,55.1,18,21,85.71,22,5,27,13,8,11,0,2,1,0,20,24,110,0,0,0,1,0,96,88,0,NA,0,0,0,0,0,0,0
1459018,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11894,NA,NA,FALSE,1323,1320,106,"Winterthur FC Barcelona","Winterthur FCB","FCB",1323,1358,"Leche Río Breogán","Leche Río Bre.","BRE",1,88,12000,9,26,34.62,24,47,51.06,13,16,81.25,20,17,37,11,4,13,0,1,2,0,24,20,79,0,0,1,0,0,88,96,0,NA,0,0,0,0,0,0,0
1459174,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11900,NA,NA,TRUE,1334,1334,1132,"Caja San Fernando","C. San Fernando","CSF",1333,1058,"Unicaja","Unicaja","UNI",1,67,12000,4,17,23,23,46,50,9,13,69,21,12,33,13,4,11,0,2,4,1,28,21,57,0,0,9,0,0,67,73,0,0,0,0,0,0,0,0,0
1459175,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11900,NA,NA,FALSE,1333,1334,1132,"Caja San Fernando","C. San Fernando","CSF",1333,1058,"Unicaja","Unicaja","UNI",1,73,12000,7,17,41.18,16,32,50,20,33,60.61,20,12,32,9,6,14,0,4,2,2,21,28,76,0,0,0,1,0,73,67,0,NA,0,0,0,0,0,0,0
1459200,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11901,NA,NA,TRUE,1332,1332,965,"Pamesa Valencia","Pamesa Valencia","PAM",1324,339,"Gran Canaria","Gran Canaria","GCA",1,92,13500,10,23,43.48,21,45,46.67,20,24,83.33,24,11,35,15,15,14,0,9,5,4,22,22,106,0,0,0,1,0,92,88,0,NA,0,0,0,0,0,0,0
1459201,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11901,NA,NA,FALSE,1324,1332,965,"Pamesa Valencia","Pamesa Valencia","PAM",1324,339,"Gran Canaria","Gran Canaria","GCA",1,88,13500,6,18,33.33,26,46,56.52,18,30,60,26,11,37,17,8,19,0,5,9,4,22,22,83,0,0,1,0,0,88,92,0,NA,0,0,0,0,0,0,0
1459092,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11897,NA,NA,TRUE,1329,1329,1612,"Plus Pujol Lleida","Plus P. Lleida","LLE",1328,630,"DKV Joventut","DKV Joventut","DKV",1,95,12000,7,11,63.64,29,51,56.86,16,27,59.26,19,9,28,14,7,9,0,3,2,0,22,22,99,0,0,1,0,0,95,97,0,NA,0,0,0,0,0,0,0
1459093,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1894,11897,NA,NA,FALSE,1328,1329,1612,"Plus Pujol Lleida","Plus P. Lleida","LLE",1328,630,"DKV Joventut","DKV Joventut","DKV",1,97,12000,7,16,43.75,29,52,55.77,18,25,72,22,14,36,15,7,11,0,2,3,6,22,22,104,0,0,0,1,0,97,95,0,NA,0,0,0,0,0,0,0
1459353,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1895,11907,NA,NA,TRUE,1335,1335,1800,"Unelco Tenerife","Unelco Tenerife","TEN",1330,766,"Real Madrid","Real Madrid","RMB",1,68,12000,8,20,40,15,36,41,14,17,82,18,9,27,9,9,15,0,0,7,0,20,19,54,0,0,11,0,0,68,76,0,0,0,0,0,0,0,0,0
1459354,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1895,11907,NA,NA,FALSE,1330,1335,1800,"Unelco Tenerife","Unelco Tenerife","TEN",1330,766,"Real Madrid","Real Madrid","RMB",1,76,12000,6,19,31,21,46,45,16,24,66,22,22,44,8,5,12,0,7,0,2,19,20,83,0,0,0,10,0,76,68,0,0,0,0,0,0,0,0,0
1459379,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",69,2004,107,NA,NA,1895,11908,NA,NA,TRUE,1324,1324,339,"Gran Canaria","Gran Canaria","GCA",1331,869,"Ricoh Manresa","Ricoh Manresa","MAN",1,73,12000,5,16,31.25,23,43,53.49,12,23,52.17,27,4,31,18,10,7,0,2,1,1,25,20,79,0,0,0,1,0,73,68,0,NA,0,0,0,0,0,0,0
