"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1601015,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6186,NA,NA,TRUE,1039,1039,1031,"Caja Ronda","Caja Ronda","RON",1044,1894,"CAI Zaragoza","CAI Zaragoza","CBZ",1,88,15000,3,11,27.27,30,61,49.18,19,23,82.61,23,10,33,10,6,13,0,6,0,0,21,0,66,0,0,1,0,0,88,91,0,NA,0,0,0,0,0,0,0
1601016,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6186,NA,NA,FALSE,1044,1039,1031,"Caja Ronda","Caja Ronda","RON",1044,1894,"CAI Zaragoza","CAI Zaragoza","CBZ",1,91,15000,4,11,36.36,31,59,52.54,17,19,89.47,22,12,34,6,13,22,0,6,0,0,21,0,70,0,0,0,1,0,91,88,0,NA,0,0,0,0,0,0,0
1600958,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6183,NA,NA,TRUE,1028,1028,1451,"Valvi Girona","Valvi Girona","GIR",1031,604,"RAM Joventut","RAM Joventut","JOV",1,86,12000,6,18,33.33,23,47,48.94,22,25,88,16,10,26,17,8,0,0,1,0,0,17,0,82,0,0,1,0,0,86,88,0,NA,0,0,0,0,0,0,0
1600959,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6183,NA,NA,FALSE,1031,1028,1451,"Valvi Girona","Valvi Girona","GIR",1031,604,"RAM Joventut","RAM Joventut","JOV",1,88,12000,3,12,25,34,61,55.74,11,19,57.89,20,13,33,14,5,0,0,3,0,0,21,0,78,0,0,0,1,0,88,86,0,NA,0,0,0,0,0,0,0
1600978,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6184,NA,NA,FALSE,1043,1022,193,"Taugrés Baskonia","Taugrés","TAU",1043,1871,"BBV Collado Villalba","BBV Villalba","VIL",1,88,12000,12,21,57.14,21,56,37.5,10,12,83.33,24,7,31,12,5,0,0,3,0,0,19,0,74,0,0,1,0,0,88,97,0,NA,0,0,0,0,0,0,0
1600977,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6184,NA,NA,TRUE,1022,1022,193,"Taugrés Baskonia","Taugrés","TAU",1043,1871,"BBV Collado Villalba","BBV Villalba","VIL",1,97,12000,5,11,45.45,32,59,54.24,18,21,85.71,22,12,34,16,6,0,0,2,0,0,15,0,104,0,0,0,1,0,97,88,0,NA,0,0,0,0,0,0,0
1600996,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6185,NA,NA,TRUE,1021,1021,76,"FC Barcelona","FC Barcelona","FCB",1027,439,"Estudiantes Caja Postal","Estudiantes CP","EST",1,88,12000,9,19,47.37,26,46,56.52,9,10,90,17,4,21,5,10,0,0,2,0,0,22,0,73,0,0,1,0,0,88,91,0,NA,0,0,0,0,0,0,0
1600997,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6185,NA,NA,FALSE,1027,1021,76,"FC Barcelona","FC Barcelona","FCB",1027,439,"Estudiantes Caja Postal","Estudiantes CP","EST",1,91,12000,4,9,44.44,27,62,43.55,25,28,89.29,21,17,38,8,12,0,0,1,0,0,14,0,93,0,0,0,1,0,91,88,0,NA,0,0,0,0,0,0,0
1601036,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6187,NA,NA,TRUE,1032,1032,734,"Real Madrid","Real Madrid","RMB",1029,1495,"Grupo IFA Granollers","IFA Granollers","GRN",1,101,12000,5,12,41.67,31,47,65.96,24,30,80,22,5,27,9,5,0,0,6,0,0,26,0,93,0,0,0,1,0,101,96,0,NA,0,0,0,0,0,0,0
1601037,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6187,NA,NA,FALSE,1029,1032,734,"Real Madrid","Real Madrid","RMB",1029,1495,"Grupo IFA Granollers","IFA Granollers","GRN",1,96,12000,5,11,45.45,26,49,53.06,29,35,82.86,15,6,21,1,13,0,0,7,0,0,19,0,84,0,0,1,0,0,96,101,0,NA,0,0,0,0,0,0,0
1601056,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",54,1989,107,NA,NA,1174,6188,NA,NA,TRUE,1023,1023,1325,"Cajabilbao","Cajabilbao","BIL",1035,1672,"Clesa Ferrol","Clesa Ferrol","FER",1,81,12000,1,5,20,33,53,62.26,12,18,66.67,20,9,29,14,8,0,0,4,0,0,18,0,88,0,0,0,1,0,81,70,0,NA,0,0,0,0,0,0,0
