"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1622301,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5427,NA,NA,TRUE,986,986,435,"Estudiantes Todagrés","Estudiantes","EST",983,1322,"Cajabilbao","Cajabilbao","BIL",1,77,12000,1,4,25,30,70,42.86,14,20,70,31,8,39,8,9,9,0,0,0,0,24,0,51,0,0,0,1,0,77,68,0,NA,0,0,0,0,0,0,0
1622302,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5427,NA,NA,FALSE,983,986,435,"Estudiantes Todagrés","Estudiantes","EST",983,1322,"Cajabilbao","Cajabilbao","BIL",1,68,12000,4,18,22.22,20,50,40,16,20,80,22,14,36,0,5,14,0,2,0,0,24,0,25,0,0,1,0,0,68,77,0,NA,0,0,0,0,0,0,0
1622322,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5428,NA,NA,FALSE,996,987,1491,"Cacaolat Granollers","C. Granollers","GRN",996,1889,"CAI Zaragoza","CAI Zaragoza","CBZ",1,91,12000,8,12,66.67,27,53,50.94,13,17,76.47,16,6,22,3,24,24,0,3,0,0,20,0,65,0,0,0,1,0,91,83,0,NA,0,0,0,0,0,0,0
1622321,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5428,NA,NA,TRUE,987,987,1491,"Cacaolat Granollers","C. Granollers","GRN",996,1889,"CAI Zaragoza","CAI Zaragoza","CBZ",1,83,12000,3,18,16.67,29,51,56.86,16,19,84.21,14,4,18,5,24,10,0,4,0,0,24,0,60,0,0,1,0,0,83,91,0,NA,0,0,0,0,0,0,0
1622340,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5429,NA,NA,TRUE,993,993,1028,"Caja de Ronda","Caja de Ronda","RON",992,1729,"Oximesa Granada","Oximesa Granada","OXI",1,82,12000,4,10,40,33,59,55.93,4,9,44.44,22,6,28,0,9,14,0,3,0,0,19,0,52,0,0,1,0,0,82,85,0,NA,0,0,0,0,0,0,0
1622341,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5429,NA,NA,FALSE,992,993,1028,"Caja de Ronda","Caja de Ronda","RON",992,1729,"Oximesa Granada","Oximesa Granada","OXI",1,85,12000,7,15,46.67,30,55,54.55,4,8,50,22,8,30,3,13,9,0,1,0,0,16,0,70,0,0,0,1,0,85,82,0,NA,0,0,0,0,0,0,0
1622360,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5430,NA,NA,TRUE,994,994,1824,"Fórum Filatélico","Fórum","FOR",981,73,"FC Barcelona","FC Barcelona","FCB",1,81,12000,1,6,16.67,30,59,50.85,18,22,81.82,21,11,32,4,8,9,0,2,0,0,25,0,55,0,0,0,1,0,81,73,0,NA,0,0,0,0,0,0,0
1622361,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5430,NA,NA,FALSE,981,994,1824,"Fórum Filatélico","Fórum","FOR",981,73,"FC Barcelona","FC Barcelona","FCB",1,73,12000,6,16,37.5,21,42,50,13,19,68.42,16,7,23,2,6,9,0,1,0,0,21,0,38,0,0,1,0,0,73,81,0,NA,0,0,0,0,0,0,0
1622378,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5431,NA,NA,TRUE,995,995,1867,"Bancobao Villalba","B. Villalba","VIL",982,189,"Taugrés","Taugrés","TAU",1,77,12000,5,17,29.41,28,58,48.28,6,8,75,27,10,37,3,4,15,0,3,0,0,23,0,42,0,0,1,0,0,77,85,0,NA,0,0,0,0,0,0,0
1622379,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5431,NA,NA,FALSE,982,995,1867,"Bancobao Villalba","B. Villalba","VIL",982,189,"Taugrés","Taugrés","TAU",1,85,12000,1,10,10,36,60,60,10,25,40,19,10,29,5,9,10,0,2,0,0,13,0,59,0,0,0,1,0,85,77,0,NA,0,0,0,0,0,0,0
1622400,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5432,NA,NA,TRUE,985,985,1441,"Grupo IFA RCD Español","IFA Español","ESP",990,731,"Real Madrid","Real Madrid","RMB",1,78,12000,2,11,18.18,29,57,50.88,14,19,73.68,15,6,21,7,13,11,0,1,0,0,10,0,57,0,0,1,0,0,78,88,0,NA,0,0,0,0,0,0,0
1622401,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5432,NA,NA,FALSE,990,985,1441,"Grupo IFA RCD Español","IFA Español","ESP",990,731,"Real Madrid","Real Madrid","RMB",1,88,12000,6,18,33.33,33,48,68.75,4,6,66.67,24,6,30,1,13,16,0,3,0,0,19,0,71,0,0,0,1,0,88,78,0,NA,0,0,0,0,0,0,0
1622419,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5433,NA,NA,TRUE,991,991,843,"TDK Manresa","TDK Manresa","MAN",984,1384,"Cajacanarias","Cajacanarias","CAN",1,89,12000,4,10,40,28,55,50.91,21,25,84,21,6,27,0,12,7,0,3,0,0,15,0,72,0,0,0,1,0,89,81,0,NA,0,0,0,0,0,0,0
1622420,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5433,NA,NA,FALSE,984,991,843,"TDK Manresa","TDK Manresa","MAN",984,1384,"Cajacanarias","Cajacanarias","CAN",1,81,12000,6,17,35.29,28,50,56,7,10,70,19,5,24,4,3,8,0,2,0,0,27,0,43,0,0,1,0,0,81,89,0,NA,0,0,0,0,0,0,0
1622438,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5434,NA,NA,FALSE,989,988,1541,"Magia Huesca","Magia Huesca","HUE",989,600,"RAM Joventut","RAM Joventut","JOV",1,96,12000,3,11,27.27,36,53,67.92,15,21,71.43,25,6,31,5,3,9,0,5,0,0,24,0,76,0,0,0,1,0,96,90,0,NA,0,0,0,0,0,0,0
1622437,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1076,5434,NA,NA,TRUE,988,988,1541,"Magia Huesca","Magia Huesca","HUE",989,600,"RAM Joventut","RAM Joventut","JOV",1,90,12000,3,11,27.27,33,54,61.11,15,21,71.43,13,6,19,5,6,8,0,5,0,0,28,0,54,0,0,1,0,0,90,96,0,NA,0,0,0,0,0,0,0
1622459,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1077,5435,NA,NA,FALSE,986,981,73,"FC Barcelona","FC Barcelona","FCB",986,435,"Estudiantes Todagrés","Estudiantes","EST",1,94,12000,3,6,50,35,67,52.24,15,18,83.33,15,3,18,5,16,14,0,0,0,0,22,0,59,0,0,1,0,0,94,101,0,NA,0,0,0,0,0,0,0
1622458,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",52,1987,107,NA,NA,1077,5435,NA,NA,TRUE,981,981,73,"FC Barcelona","FC Barcelona","FCB",986,435,"Estudiantes Todagrés","Estudiantes","EST",1,101,12000,1,5,20,38,62,61.29,22,24,91.67,24,6,30,4,11,21,0,2,0,0,21,0,76,0,0,0,1,0,101,94,0,NA,0,0,0,0,0,0,0
