"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1588052,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6673,NA,NA,TRUE,1049,1049,1391,"Cajacanarias","Cajacanarias","CAN",1050,441,"Estudiantes Caja Postal","Estudiantes CP","EST",1,74,12000,4,13,30,23,52,44,16,25,64,21,7,28,5,8,10,0,0,0,2,23,1,36,0,0,10,0,0,740,1000,0,0,0,0,0,0,0,0,0
1588053,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6673,NA,NA,FALSE,1050,1049,1391,"Cajacanarias","Cajacanarias","CAN",1050,441,"Estudiantes Caja Postal","Estudiantes CP","EST",1,100,12000,6,16,37,33,64,51,16,23,69,24,12,36,15,14,12,0,2,0,1,20,3,90,0,0,0,9,0,900,666,0,0,0,0,0,0,0,0,0
1588083,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6674,NA,NA,FALSE,1051,1066,1832,"Fórum Valladolid","Fórum Vall.","FOR",1051,1453,"Valvi Girona","Valvi Girona","GIR",1,57,12000,2,11,18,17,61,27,17,28,60,17,19,36,4,7,15,0,2,0,0,18,21,30,0,0,11,0,0,627,946,0,0,0,0,0,0,0,0,0
1588082,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6674,NA,NA,TRUE,1066,1066,1832,"Fórum Valladolid","Fórum Vall.","FOR",1051,1453,"Valvi Girona","Valvi Girona","GIR",1,86,12000,2,8,25,32,54,59,16,23,69,27,10,37,12,12,12,0,3,0,3,20,15,98,0,0,0,11,0,946,627,0,0,0,0,0,0,0,0,0
1588107,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6675,NA,NA,TRUE,1052,1052,1496,"Grupo IFA Granollers","IFA Granollers","GRN",1065,1107,"Caja San Fernando","C. San Fernando","CSF",1,62,12000,4,14,28.57,22,42,52.38,6,10,60,19,8,27,10,8,19,0,3,0,5,14,15,58,0,0,1,0,0,62,79,0,NA,0,0,0,0,0,0,0
1588108,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6675,NA,NA,FALSE,1065,1052,1496,"Grupo IFA Granollers","IFA Granollers","GRN",1065,1107,"Caja San Fernando","C. San Fernando","CSF",1,79,12000,3,10,30,28,47,59,14,16,87,23,6,29,6,10,12,0,2,0,0,16,13,83,0,0,0,9,0,711,558,0,0,0,0,0,0,0,0,0
1588183,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6678,NA,NA,TRUE,1045,1045,79,"FC Barcelona","FC Barcelona","FCB",1057,849,"TDK Manresa","TDK Manresa","MAN",1,89,12000,5,13,38,31,58,53,12,17,70,27,18,45,17,9,14,0,4,0,3,16,18,112,0,0,0,10,0,890,520,0,0,0,0,0,0,0,0,0
1588184,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6678,NA,NA,FALSE,1057,1045,79,"FC Barcelona","FC Barcelona","FCB",1057,849,"TDK Manresa","TDK Manresa","MAN",1,52,12000,0,8,0,22,50,44,8,17,47.06,19,9,28,3,6,19,0,4,0,0,17,16,28,0,0,1,0,0,52,89,0,NA,0,0,0,0,0,0,0
1587981,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6670,NA,NA,FALSE,1055,1058,1624,"Mayoral Maristas","May. Maristas","MAY",1055,1592,"Elosúa León","Elosúa León","LEO",1,64,12000,4,17,23,23,47,48,6,14,42,26,5,31,5,14,8,0,1,0,0,22,17,57,0,0,10,0,0,640,720,0,0,0,0,0,0,0,0,0
1587980,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",55,1990,107,NA,NA,1221,6670,NA,NA,TRUE,1058,1058,1624,"Mayoral Maristas","May. Maristas","MAY",1055,1592,"Elosúa León","Elosúa León","LEO",1,72,12000,4,13,30,22,48,45,16,20,80,35,7,42,7,9,15,0,3,0,4,18,21,82,0,0,0,10,0,648,576,0,0,0,0,0,0,0,0,0
