"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","x3pt_success","x3pt_tried","x3pt_percentage","x2pt_success","x2pt_tried","x2pt_percentage","x1pt_success","x1pt_tried","x1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
2157127,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104525,NA,NA,FALSE,4402,4395,2669,"Río Breogán","Río Breogán","BRE",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,78,12000,6,22,27,21,42,50,18,24,75,22,14,36,13,8,22,5,4,2,1,26,24,70,-135,-1,13,0,0,78,105,4,38,2,1,4,36,14,33,8
2157126,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104525,NA,NA,TRUE,4395,4395,2669,"Río Breogán","Río Breogán","BRE",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,105,12000,14,28,50,21,38,55,21,26,80,24,10,34,21,11,15,18,2,2,6,24,26,122,135,-1,0,12,0,105,78,0,2282,2,31,12,38,8,50,12
2157043,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104524,NA,NA,FALSE,4396,4384,2658,"Unicaja","Unicaja","UNI",4396,2725,"BAXI Manresa","BAXI Manresa","BAX",1,82,12000,8,27,29,15,35,42,28,32,87,27,8,35,18,8,16,0,1,5,1,26,26,80,-115,-1,13,0,0,82,105,4,0,0,0,1,26,5,37,9
2157042,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104524,NA,NA,TRUE,4384,4384,2658,"Unicaja","Unicaja","UNI",4396,2725,"BAXI Manresa","BAXI Manresa","BAX",1,105,12000,11,27,40,28,39,71,16,26,61,30,8,38,25,11,17,18,5,0,4,26,26,130,115,-1,0,13,0,105,82,3,2376,0,23,13,48,2,52,10
2156761,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104522,NA,NA,FALSE,4393,4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",1,107,12000,22,41,53,14,27,51,13,21,61,35,11,46,22,4,11,11,3,5,0,25,22,123,180,-1,0,13,0,107,71,2,2354,0,38,5,24,10,43,8
2156760,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104522,NA,NA,TRUE,4387,4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",1,71,12000,6,17,35,18,53,33,17,25,68,24,11,35,9,7,11,16,5,3,1,23,25,61,-180,-1,13,0,0,71,107,3,0,0,0,7,32,5,32,8
2156816,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104523,NA,NA,TRUE,4401,4401,2674,"Coviran Granada","Coviran Granada","COV",4388,2662,"Real Madrid","Real Madrid","RMB",1,100,12000,12,28,42,21,36,58,22,27,81,19,8,27,17,5,11,6,1,5,0,29,23,92,-55,-1,13,0,0,100,111,4,82,2,2,2,42,10,29,9
2156817,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5891,104523,NA,NA,FALSE,4388,4401,2674,"Coviran Granada","Coviran Granada","COV",4388,2662,"Real Madrid","Real Madrid","RMB",1,111,12000,8,20,40,29,44,65,29,36,80,22,10,32,16,5,12,5,6,1,4,27,28,124,55,-1,0,13,0,111,100,3,2207,2,14,2,54,2,42,6
2165642,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104539,NA,NA,TRUE,4398,4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",4397,2671,"Valencia Basket","Valencia Basket","VBC",1,89,12000,12,33,36,17,29,58,19,24,79,32,7,39,16,6,16,4,4,2,3,29,22,91,-10,-1,12,0,0,89,91,3,793,5,8,6,32,5,52,7
2165643,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104539,NA,NA,FALSE,4397,4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",4397,2671,"Valencia Basket","Valencia Basket","VBC",1,91,12000,10,31,32,18,46,39,25,33,75,27,18,45,17,7,10,8,3,4,3,22,29,99,10,-1,0,13,0,91,89,4,1336,5,10,5,32,8,70,9
2165528,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104538,NA,NA,TRUE,4389,4389,2711,"Surne Bilbao","Surne Bilbao","SBB",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",1,79,12000,10,29,34,11,29,37,27,31,87,30,13,43,14,7,16,5,6,3,3,23,24,90,35,-1,0,13,0,79,72,2,1216,6,8,2,22,8,57,8
2165529,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104538,NA,NA,FALSE,4390,4389,2711,"Surne Bilbao","Surne Bilbao","SBB",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",1,72,12000,9,29,31,15,34,44,15,20,75,23,9,32,10,5,14,6,3,6,0,25,21,54,-35,-1,13,0,0,72,79,4,745,5,4,4,26,10,29,6
2165417,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104537,NA,NA,FALSE,4385,4386,2660,"Barça","Barça","BAR",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",1,71,12000,8,20,40,16,36,44,15,17,88,17,5,22,14,4,17,0,3,1,0,23,17,56,-155,-1,13,0,0,71,102,3,404,0,6,0,26,2,21,6
2165416,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104537,NA,NA,TRUE,4386,4386,2660,"Barça","Barça","BAR",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",1,102,12000,12,26,46,24,32,75,18,25,72,24,5,29,21,14,11,8,1,3,3,17,23,130,155,-1,0,13,0,102,71,0,1924,1,34,6,40,2,50,12
2165221,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104536,NA,NA,FALSE,4388,4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",4388,2662,"Real Madrid","Real Madrid","RMB",1,71,12000,11,25,44,14,35,40,10,12,83,30,14,44,12,7,22,3,2,1,1,22,17,71,5,-1,0,13,0,71,70,4,1962,4,13,5,20,6,29,9
2165220,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104536,NA,NA,TRUE,4391,4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",4388,2662,"Real Madrid","Real Madrid","RMB",1,70,12000,11,30,36,11,25,44,15,21,71,18,4,22,16,11,11,5,1,2,4,17,21,72,-5,-1,13,0,0,70,71,2,311,4,4,8,20,6,26,10
2165135,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104535,NA,NA,FALSE,4396,4394,2716,"Joventut Badalona","Joventut","JOV",4396,2725,"BAXI Manresa","BAXI Manresa","BAX",1,79,12000,11,30,36,17,43,39,12,19,63,22,18,40,18,7,9,17,2,6,1,25,20,74,-20,-1,13,0,0,79,83,3,2035,3,11,0,34,11,30,8
2165134,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104535,NA,NA,TRUE,4394,4394,2716,"Joventut Badalona","Joventut","JOV",4396,2725,"BAXI Manresa","BAXI Manresa","BAX",1,83,12000,6,22,27,23,44,52,19,24,79,29,16,45,12,5,15,4,6,2,1,21,24,95,20,-1,0,13,0,83,79,5,251,3,4,4,42,4,35,7
2164965,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104534,NA,NA,FALSE,4395,4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",4395,2669,"Río Breogán","Río Breogán","BRE",1,80,12000,9,32,28,14,31,45,25,28,89,20,11,31,14,8,13,6,2,1,0,27,23,74,-115,-1,13,0,0,80,103,3,0,0,0,5,22,4,52,12
2164964,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104534,NA,NA,TRUE,4399,4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",4395,2669,"Río Breogán","Río Breogán","BRE",1,103,12000,16,32,50,20,32,62,15,21,71,29,9,38,22,8,15,11,2,1,4,23,25,125,115,-1,0,13,0,103,80,3,2387,0,39,9,38,9,58,13
2164796,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104533,NA,NA,TRUE,4401,4401,2674,"Coviran Granada","Coviran Granada","COV",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,83,12000,5,26,19,23,36,63,22,29,75,23,6,29,19,10,12,11,3,4,3,29,27,85,-45,-1,13,0,0,83,92,4,21,2,2,0,36,5,24,10
2164797,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104533,NA,NA,FALSE,4392,4401,2674,"Coviran Granada","Coviran Granada","COV",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,92,12000,7,23,30,24,36,66,23,34,67,31,10,41,20,9,17,16,4,3,5,27,29,109,45,-1,0,13,0,92,83,3,2176,2,16,6,48,6,26,12
2164650,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104532,NA,NA,TRUE,4387,4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4384,2658,"Unicaja","Unicaja","UNI",1,88,12000,7,22,31,22,38,57,23,30,76,28,10,38,16,6,16,6,4,1,2,28,25,94,-5,-1,13,0,0,88,89,4,316,3,5,2,38,7,46,9
2164651,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104532,NA,NA,FALSE,4384,4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4384,2658,"Unicaja","Unicaja","UNI",1,89,12000,11,30,36,16,36,44,24,32,75,24,11,35,20,9,12,12,2,3,4,26,27,94,5,-1,0,13,0,89,88,2,1910,4,15,8,26,6,38,8
2164537,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104531,NA,NA,FALSE,4393,4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",1,110,12000,13,27,48,25,38,65,21,33,63,30,10,40,25,5,12,8,1,1,3,25,26,130,110,-1,0,13,0,110,88,3,2124,1,24,4,44,11,36,9
2164536,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5892,104531,NA,NA,TRUE,4402,4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",1,88,12000,6,12,50,22,48,45,26,35,74,23,6,29,17,7,11,13,1,1,2,26,25,88,-110,-1,13,0,0,88,110,5,190,0,5,8,38,6,53,8
2189355,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104542,NA,NA,TRUE,4390,4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",1,75,12000,9,19,47,20,42,47,8,13,61,18,8,26,13,5,17,9,2,0,3,21,17,63,-110,-1,13,0,0,75,97,4,0,0,0,0,40,10,47,7
2189356,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104542,NA,NA,FALSE,4398,4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",1,97,12000,12,30,40,23,35,65,15,19,78,24,12,36,19,16,14,12,0,1,2,17,20,122,110,-1,0,12,0,97,75,1,2372,0,25,8,42,7,46,12
2179111,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104547,NA,NA,FALSE,4392,4397,2671,"Valencia Basket","Valencia Basket","VBC",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,73,12000,4,22,18,24,38,63,13,15,86,23,7,30,15,5,21,8,7,3,5,23,16,65,-210,-1,13,0,0,73,115,5,0,0,0,2,42,0,28,6
2179110,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104547,NA,NA,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,115,12000,15,38,39,23,43,53,24,27,88,25,20,45,22,15,9,25,3,7,3,16,23,145,210,-1,0,13,0,115,73,1,2385,0,45,14,44,10,72,12
2168048,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104548,NA,NA,FALSE,4386,4396,2725,"BAXI Manresa","BAXI Manresa","BAX",4386,2660,"Barça","Barça","BAR",1,89,12000,10,30,33,24,33,72,11,14,78,27,12,39,17,9,17,7,4,1,2,17,21,112,135,-1,0,12,0,89,62,1,1967,1,30,4,40,13,47,11
2168047,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104548,NA,NA,TRUE,4396,4396,2725,"BAXI Manresa","BAXI Manresa","BAX",4386,2660,"Barça","Barça","BAR",1,62,12000,5,19,26,21,47,44,5,8,62,14,12,26,19,12,16,5,1,4,2,22,17,52,-135,-1,13,0,0,62,89,4,235,1,5,3,32,6,15,6
2167902,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104546,NA,NA,FALSE,4399,4388,2662,"Real Madrid","Real Madrid","RMB",4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",1,76,12000,12,29,41,16,40,40,8,11,72,24,10,34,16,6,17,6,1,6,0,24,13,55,-180,-1,13,0,0,76,112,5,0,0,0,4,30,4,35,8
2167901,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104546,NA,NA,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",1,112,12000,10,34,29,29,41,70,24,29,82,31,15,46,26,12,9,15,6,1,6,13,24,162,180,-1,0,13,0,112,76,0,2329,0,36,11,52,8,55,11
2167710,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104540,NA,NA,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4394,2716,"Joventut Badalona","Joventut","JOV",1,80,12000,7,25,28,18,41,43,23,28,82,32,11,43,14,7,8,9,3,3,2,21,28,97,15,-1,0,13,0,80,77,3,916,4,9,2,34,0,25,12
2167711,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104540,NA,NA,FALSE,4394,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4394,2716,"Joventut Badalona","Joventut","JOV",1,77,12000,6,21,28,23,53,43,13,16,81,29,13,42,18,3,8,4,3,3,2,28,21,77,-15,-1,12,0,0,77,80,4,1395,4,10,2,46,4,24,8
2167625,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104544,NA,NA,FALSE,4387,4389,2711,"Surne Bilbao","Surne Bilbao","SBB",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",1,75,12000,7,23,30,20,47,42,14,16,87,21,11,32,13,15,17,4,4,3,1,28,19,65,-90,-1,13,0,0,75,93,5,50,2,2,0,40,8,37,5
2167624,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104544,NA,NA,TRUE,4389,4389,2711,"Surne Bilbao","Surne Bilbao","SBB",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",1,93,12000,7,20,35,26,40,65,20,27,74,30,8,38,19,11,18,15,3,4,9,19,27,116,90,-1,0,13,0,93,75,1,1925,2,18,11,42,10,38,9
2167494,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104543,NA,NA,TRUE,4385,4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",4401,2674,"Coviran Granada","Coviran Granada","COV",1,86,12000,12,33,36,16,31,51,18,23,78,23,14,37,16,4,15,5,0,0,3,24,20,83,25,-1,0,13,0,86,81,2,1218,2,12,5,30,8,27,9
2167495,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104543,NA,NA,FALSE,4401,4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",4401,2674,"Coviran Granada","Coviran Granada","COV",1,81,12000,8,27,29,17,33,51,23,29,79,20,12,32,17,10,16,10,0,0,2,23,24,84,-25,-1,11,0,0,81,86,4,957,2,6,3,34,9,13,11
2167327,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104541,NA,NA,FALSE,4391,4395,2669,"Río Breogán","Río Breogán","BRE",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",1,108,12000,14,25,56,24,35,68,18,18,100,19,10,29,23,6,18,2,3,3,3,27,21,120,60,-1,0,13,0,108,96,1,2347,0,24,2,40,4,29,13
2167326,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104541,NA,NA,TRUE,4395,4395,2669,"Río Breogán","Río Breogán","BRE",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",1,96,12000,6,18,33,28,44,63,22,29,75,12,8,20,19,13,12,17,3,3,3,23,27,105,-60,-1,13,0,0,96,108,5,0,0,0,9,54,7,52,8
2167215,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104545,NA,NA,FALSE,4402,4384,2658,"Unicaja","Unicaja","UNI",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,91,12000,12,24,50,15,34,44,25,27,92,26,9,35,17,9,22,13,5,4,1,21,24,101,-40,-1,13,0,0,91,99,5,1705,8,9,9,28,0,31,8
2167214,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5893,104545,NA,NA,TRUE,4384,4384,2658,"Unicaja","Unicaja","UNI",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,99,12000,10,33,30,24,36,66,21,26,80,19,10,29,23,11,12,12,4,4,2,24,21,107,40,-1,0,13,0,99,91,3,559,8,8,9,46,9,69,10
2171338,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5894,104557,NA,NA,TRUE,4384,4384,2658,"Unicaja","Unicaja","UNI",4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",1,90,12000,7,23,30,23,38,60,23,29,79,27,10,37,18,5,15,5,1,0,2,29,24,94,-15,-1,13,0,0,90,93,3,1881,5,17,0,36,10,60,6
2171339,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5894,104557,NA,NA,FALSE,4398,4384,2658,"Unicaja","Unicaja","UNI",4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",1,93,12000,10,24,41,19,32,59,25,30,83,25,3,28,14,6,14,14,0,1,1,25,27,96,15,-1,0,10,0,93,90,3,235,5,3,1,30,0,59,10
2171225,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5894,104556,NA,NA,FALSE,4385,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",1,89,12000,14,32,43,14,32,43,19,27,70,15,15,30,14,5,12,8,1,2,2,28,25,78,-90,-1,13,0,0,89,107,4,778,5,8,3,22,4,38,12
2171224,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5894,104556,NA,NA,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",1,107,12000,16,32,50,17,28,60,25,35,71,25,11,36,15,5,12,11,2,1,4,26,28,117,90,-1,0,13,0,107,89,4,1303,5,18,5,28,9,28,10
2171110,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5894,104555,NA,NA,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4397,2671,"Valencia Basket","Valencia Basket","VBC",1,92,12000,8,27,29,27,47,57,14,20,70,29,18,47,12,6,13,14,3,4,2,24,15,89,60,-1,0,13,0,92,80,2,1712,2,17,8,46,13,58,9
