"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1518862,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,NA,FALSE,1194,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",1,72,12000,5,17,29,21,41,51,15,22,68,24,17,41,8,7,19,0,3,4,3,21,18,66,0,0,0,11,0,792,69,0,0,0,0,0,0,0,0,0
1518861,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9560,NA,NA,TRUE,1195,1195,1369,"Cáceres CB","Cáceres CB","CAC",1194,207,"TAU Cerámica","TAU Cerámica","TAU",1,69,12000,3,13,23.08,25,42,59.52,10,17,58.82,19,8,27,8,12,15,0,4,3,3,18,21,71,0,0,1,0,0,69,72,0,NA,0,0,0,0,0,0,0
1518909,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9562,NA,NA,FALSE,1207,1193,92,"FC Barcelona Banca Catalana","FC Barcelona","FCB",1207,1046,"Unicaja","Unicaja","UNI",1,77,12000,6,13,46,20,46,43,19,31,61,15,15,30,9,8,16,0,1,2,1,24,27,65,0,0,10,0,0,770,91,0,0,0,0,0,0,0,0,0
1518908,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9562,NA,NA,TRUE,1193,1193,92,"FC Barcelona Banca Catalana","FC Barcelona","FCB",1207,1046,"Unicaja","Unicaja","UNI",1,91,12000,5,8,62.5,26,47,55.32,24,29,82.76,22,8,30,14,12,14,0,2,1,3,27,24,102,0,0,0,1,0,91,77,0,NA,0,0,0,0,0,0,0
1518767,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9556,NA,NA,FALSE,1198,1201,618,"Festina Joventut","Festina Jov.","JOV",1198,1463,"Valvi Girona","Valvi Girona","GIR",1,99,12000,9,24,37,22,40,55,28,36,77,23,14,37,12,11,16,0,0,4,1,26,27,99,0,0,10,0,0,990,100,0,0,0,0,0,0,0,0,0
1518766,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9556,NA,NA,TRUE,1201,1201,618,"Festina Joventut","Festina Jov.","JOV",1198,1463,"Valvi Girona","Valvi Girona","GIR",1,100,12000,8,25,32,30,47,63.83,16,28,57.14,22,13,35,12,13,11,0,4,0,1,27,26,106,0,0,0,1,0,100,99,0,NA,0,0,0,0,0,0,0
1518884,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9561,NA,NA,TRUE,1202,1202,1605,"León Caja España","León C. España","LEO",1204,863,"TDK Manresa","TDK Manresa","TDK",1,76,12000,7,17,41,19,40,47,17,22,77,21,7,28,10,13,12,0,1,2,1,19,20,79,0,0,0,9,0,684,75,0,0,0,0,0,0,0,0,0
1518885,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9561,NA,NA,FALSE,1204,1202,1605,"León Caja España","León C. España","LEO",1204,863,"TDK Manresa","TDK Manresa","TDK",1,75,12000,2,9,22.22,24,48,50,21,26,80.77,26,11,37,6,6,14,0,2,1,5,20,19,74,0,0,1,0,0,75,76,0,NA,0,0,0,0,0,0,0
1518954,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9564,NA,NA,TRUE,1208,1208,1121,"Caja San Fernando","C. San Fernando","CSF",1209,1801,"Caja Cantabria","Caja Cantabria","CAN",1,71,12000,4,10,40,26,55,47,7,16,43,26,12,38,9,10,10,0,4,2,1,24,21,73,0,0,0,11,0,781,70,0,0,0,0,0,0,0,0,0
1518955,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",62,1997,107,NA,NA,1563,9564,NA,NA,FALSE,1209,1208,1121,"Caja San Fernando","C. San Fernando","CSF",1209,1801,"Caja Cantabria","Caja Cantabria","CAN",1,70,12000,4,12,33.33,22,48,45.83,14,26,53.85,29,16,45,10,7,15,0,2,4,1,21,24,72,0,0,1,0,0,70,71,0,NA,0,0,0,0,0,0,0
