"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","3pt_success","3pt_tried","3pt_percentage","2pt_success","2pt_tried","2pt_percentage","1pt_success","1pt_tried","1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
1633501,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4908,NA,NA,FALSE,949,960,726,"Real Madrid","Real Madrid","RMB",949,67,"FC Barcelona","FC Barcelona","FCB",1,92,12000,6,17,35.29,31,59,52.54,12,16,75,23,18,41,13,5,19,0,3,0,0,29,0,63,0,0,1,0,0,92,104,0,NA,0,0,0,0,0,0,0
1633500,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4908,NA,NA,TRUE,960,960,726,"Real Madrid","Real Madrid","RMB",949,67,"FC Barcelona","FC Barcelona","FCB",1,104,12000,4,9,44.44,33,60,55,26,34,76.47,25,14,39,16,9,16,0,5,0,0,18,0,99,0,0,0,1,0,104,92,0,NA,0,0,0,0,0,0,0
1633519,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4909,NA,NA,TRUE,962,962,1668,"Clesa Ferrol","Clesa Ferrol","FER",956,432,"Estudiantes Caja Postal","Estudiantes CP","EST",1,94,12000,1,2,50,35,58,60.34,21,21,100,20,4,24,9,7,9,0,5,0,0,23,0,83,0,0,0,1,0,94,84,0,NA,0,0,0,0,0,0,0
1633520,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4909,NA,NA,FALSE,956,962,1668,"Clesa Ferrol","Clesa Ferrol","FER",956,432,"Estudiantes Caja Postal","Estudiantes CP","EST",1,84,12000,3,10,30,29,64,45.31,17,23,73.91,20,6,26,3,6,7,0,1,0,0,19,0,46,0,0,1,0,0,84,94,0,NA,0,0,0,0,0,0,0
1633538,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4910,NA,NA,FALSE,963,952,1378,"Cajamadrid","Cajamadrid","CJM",963,1819,"Fórum Filatélico Valladolid","Fórum Vall.","FOR",1,83,12000,2,7,28.57,30,43,69.77,17,26,65.38,13,5,18,0,1,7,0,4,0,0,17,0,55,0,0,1,0,0,83,88,0,NA,0,0,0,0,0,0,0
1633537,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4910,NA,NA,TRUE,952,952,1378,"Cajamadrid","Cajamadrid","CJM",963,1819,"Fórum Filatélico Valladolid","Fórum Vall.","FOR",1,88,12000,5,11,45.45,31,60,51.67,11,14,78.57,16,9,25,1,7,6,0,5,0,0,22,0,60,0,0,0,1,0,88,83,0,NA,0,0,0,0,0,0,0
1633555,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4911,NA,NA,TRUE,958,958,1538,"Magia Huesca","Magia Huesca","HUE",957,1488,"Cacaolat Granollers","C. Granollers","GRN",1,93,13500,5,12,41.67,35,64,54.69,8,11,72.73,27,10,37,3,7,12,0,1,0,0,25,0,65,0,0,1,0,0,93,95,0,NA,0,0,0,0,0,0,0
1633556,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4911,NA,NA,FALSE,957,958,1538,"Magia Huesca","Magia Huesca","HUE",957,1488,"Cacaolat Granollers","C. Granollers","GRN",1,95,13500,2,8,25,41,81,50.62,7,9,77.78,16,5,21,3,9,5,0,3,0,0,17,0,61,0,0,0,1,0,95,93,0,NA,0,0,0,0,0,0,0
1633577,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4912,NA,NA,FALSE,951,964,1886,"CAI Zaragoza","CAI Zaragoza","CBZ",951,1337,"Breogán Caixa Galicia","Breogán","BRE",1,85,12000,1,5,20,34,83,40.96,14,21,66.67,19,20,39,2,9,18,0,7,0,0,24,0,40,0,0,1,0,0,85,100,0,NA,0,0,0,0,0,0,0
1633576,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",50,1985,107,NA,NA,994,4912,NA,NA,TRUE,964,964,1886,"CAI Zaragoza","CAI Zaragoza","CBZ",951,1337,"Breogán Caixa Galicia","Breogán","BRE",1,100,12000,0,6,0,39,69,56.52,22,31,70.97,26,15,41,9,17,17,0,5,0,0,19,0,91,0,0,0,1,0,100,85,0,NA,0,0,0,0,0,0,0
